Source,Target
339622,164106
96966,164116
339622,164116
339622,164786
342003,164786
339622,164862
339622,165188
106696,165351
330594,166136
339622,166136
339622,166528
302234,166592
339622,166592
342003,166592
158188,166816
314121,166816
322047,166816
330621,166816
342003,166816
123058,166868
330594,166868
339622,166868
158188,167021
330594,167028
330638,167028
158188,167151
339622,167196
97286,167317
339622,167317
97286,167459
339622,167459
275883,167514
339622,167514
275883,167541
314625,167541
339622,167541
339885,167541
357340,167541
63749,167557
66883,167557
167541,167557
275883,167557
302234,167557
339622,167557
339885,167557
342003,167557
275825,167566
339622,167566
339675,167566
340165,167566
6911,167610
22711,167610
44760,167610
44798,167610
63749,167610
96966,167610
107193,167610
109621,167610
142346,167610
161106,167610
164830,167610
167541,167610
269255,167610
275839,167610
275883,167610
275973,167610
301327,167610
302234,167610
302255,167610
330504,167610
336343,167610
339622,167610
339629,167610
339670,167610
339783,167610
339885,167610
339932,167610
340095,167610
340050,167610
342003,167610
97286,167655
161106,167655
339622,167655
339622,167665
21782,167958
97286,167958
168120,167958
169807,167958
244235,167958
339622,167958
339622,167960
339622,168120
339622,168122
158188,168302
330594,168302
330594,168678
330594,168687
275883,169068
339622,169068
97286,169192
275883,169192
339622,169192
158188,169277
330504,169277
330517,169277
330594,169277
330588,169277
339622,169445
361315,169724
97286,169800
339622,169807
330594,170115
330594,170143
97286,170182
339622,170182
348760,170182
339622,170956
97286,170986
292360,170986
339622,170986
275883,171274
275883,171274
339622,171274
339622,171274
330594,171293
330544,171293
330504,171551
339622,171551
339622,171596
330594,171619
339622,171619
330594,171926
339622,171949
330594,172063
330621,172063
333636,172063
26571,172149
314121,172149
330594,172149
330621,172149
97286,172160
339622,172160
330594,172202
330594,172227
330621,172227
339622,172307
339622,172513
330594,173008
330621,173008
37523,173233
275883,173321
330531,173321
339622,173321
339622,173391
330594,173645
339622,173709
330505,173763
330603,173763
330621,173763
330638,173763
302234,174662
330594,174662
330621,174662
339622,174936
342003,174936
339622,175032
314582,175033
291805,175045
275883,175159
158188,175162
330594,175162
330504,175422
339622,175422
158184,175547
330594,175547
97286,175607
339622,175607
330594,176079
330594,176371
227723,176451
354598,176451
158188,176466
330594,176466
330621,176466
105615,176526
19221,176632
330594,177368
158188,177369
330594,177369
339622,177372
330504,177589
330594,178001
330594,178161
339622,178161
342003,178161
339622,178415
29963,178457
314121,178457
334503,178457
330594,178490
58854,178676
178686,178676
330544,178677
178677,178686
323388,178686
330504,178686
330544,178686
333594,178686
187439,179044
275883,179044
339622,179044
339810,179044
179044,179046
179054,179046
275883,179046
290151,179046
339622,179046
339810,179046
6911,179050
333415,179050
339622,179051
179044,179054
290151,179054
339622,179054
339810,179054
339622,179063
339810,179063
339622,179111
330531,179296
330594,179303
330621,179303
339622,179319
302234,179340
314121,179340
330594,179340
339622,179340
97286,179606
339622,179606
339622,179623
339622,179666
339622,179672
187105,179682
339622,179682
97286,179687
339622,179687
339622,179717
97286,179731
97283,179731
339622,179731
339622,179777
133060,179981
330594,179981
330621,179981
125222,180204
330594,180204
330603,180204
330638,180204
6911,180550
330594,180550
11521,181115
21787,181115
97286,181115
140433,181115
275907,181115
24736,181768
339622,181768
339622,182001
339622,182705
37258,182831
339622,182831
339622,183042
133011,183051
275883,183051
332474,183051
339622,183051
339629,183051
339885,183051
339622,183059
330544,183060
61195,183288
339622,183391
342003,183391
24661,183988
330594,183988
24661,183995
330621,183995
330594,184006
330544,184006
301285,184036
158188,184072
330504,184072
330594,184072
330588,184072
301285,184098
339622,184335
339622,184401
339622,184460
221727,184958
330594,184958
339622,184958
339622,184972
330594,184973
357340,184973
330594,184989
185005,185004
330504,185004
339622,185004
185079,185069
6911,185100
38083,185100
242837,185100
339622,185100
201648,185157
330594,185157
330603,185157
330613,185157
339622,185187
184958,185263
285298,185263
330594,185417
339622,185431
330594,185474
87712,185514
97286,185514
339622,185514
97286,185543
339622,185546
339622,185547
97286,185551
339622,185551
330588,185573
275883,185736
339622,185736
330594,185742
144258,185745
275808,185745
275852,185745
330504,185745
339622,185745
158188,185803
330594,185803
330621,185803
339622,185809
97286,185810
144258,185810
221727,185810
336343,185810
339622,185810
6911,185840
185845,185840
221727,185845
336343,185845
185840,185848
185845,185848
185851,185848
185929,185848
185973,185848
221727,185848
6911,185861
144258,185929
339622,185929
339622,185947
6911,185959
185840,185959
185845,185959
185973,185959
336343,185959
94109,185960
185845,185960
339622,185960
185840,185967
330504,185967
336343,185967
185840,185973
302255,185989
339622,185989
342003,185989
322047,186100
186158,186119
6911,186158
66496,186158
161106,186158
275883,186158
330594,186505
221727,186513
339622,186538
339622,186717
330594,186734
339622,187105
97286,187259
339622,187259
330594,187260
339622,187346
97286,187432
97286,187439
275852,187439
330504,187439
330531,187439
339622,187439
342003,187439
97286,187441
97286,187451
275852,187451
330504,187451
330531,187451
339622,187451
342003,187451
330594,187819
127216,187915
199175,187915
339622,187915
127216,187916
158188,187917
199175,187917
330621,187917
127216,187920
127216,187921
158188,187921
199175,187921
330594,187921
339622,187921
127216,187923
158188,187923
199175,187923
330594,187923
339622,187923
127216,187924
158188,187924
199175,187924
330621,187924
339622,187924
127216,187925
158188,187925
199175,187925
330621,187925
339622,187925
127216,187929
158188,187929
199175,187929
330621,187929
339622,187929
127216,187930
158188,187930
199175,187930
330621,187930
339622,187930
127216,187931
158188,187931
199175,187931
330621,187931
339622,187931
127216,187932
158188,187932
199175,187932
330621,187932
339622,187932
127216,187936
158188,187936
199175,187936
330621,187936
339622,187936
127216,187944
158188,187944
199175,187944
330621,187944
339622,187944
199175,187976
339622,187976
127216,187977
199175,187977
339622,187977
127216,187978
199175,187978
339622,187978
127216,187979
199175,187979
339622,187979
127216,187980
199175,187980
339622,187980
127216,187982
199175,187982
339622,187982
127216,187983
199175,187983
339622,187983
127216,187984
199175,187984
339622,187984
127216,187986
199175,187986
339622,187986
199175,187987
127216,187988
199175,187988
339622,187988
158188,187989
199175,187989
330621,187989
127216,187990
199175,187990
339622,187990
158188,187991
199175,187991
330621,187991
127216,187992
199175,187992
339622,187992
158188,187994
199175,187994
330621,187994
127216,187995
199175,187995
339622,187995
158188,187996
199175,187996
330594,187996
158188,187997
199175,187997
330594,187997
199175,187998
158188,187999
199175,187999
330621,187999
158188,188001
199175,188001
330621,188001
158188,188002
199175,188002
330621,188002
339622,188003
199175,188005
339622,188005
158188,188006
199175,188006
330621,188006
158188,188007
199175,188007
330621,188007
199175,188008
339622,188008
158188,188009
199175,188009
330621,188009
199175,188010
339622,188010
199175,188011
339622,188011
158188,188012
199175,188012
330621,188012
199175,188013
339622,188013
199175,188015
339622,188015
199175,188016
339622,188016
127216,188017
158188,188017
199175,188017
330621,188017
339622,188017
199175,188018
339622,188018
127216,188019
199175,188021
339622,188021
199175,188022
339622,188022
199175,188036
339622,188036
199175,188038
339622,188038
199175,188041
339622,188041
127216,188074
199175,188074
339622,188074
330594,188098
223399,188106
158188,188111
199175,188111
330621,188111
127216,188152
158188,188152
199175,188152
330621,188152
339622,188152
330594,188255
330594,188263
106696,188538
339622,188538
123058,188569
155339,188569
339622,188569
342003,188569
330594,188833
63749,188854
66883,188854
187439,188854
221727,188854
336343,188854
339622,188854
339885,188854
339932,188854
342003,188854
354761,188854
357340,188854
358682,188854
333248,189322
339622,189322
158188,189619
330594,189619
330594,189639
158188,190065
330594,190065
330603,190164
221727,190173
275883,190173
339622,190173
339885,190173
357340,190173
106696,190287
66678,190327
330594,190336
283564,190423
158188,190798
330594,191208
186513,191358
339622,191360
340165,191360
339622,191370
97286,191540
339622,191540
158188,191605
330594,191605
69182,191641
339622,191641
342003,191641
30072,191757
31758,191757
242837,191757
309142,191757
115012,191803
330756,191803
53040,191821
330594,191821
330621,191821
330594,191942
330594,191943
192208,192006
144258,192208
158188,192208
301285,192208
123058,192397
283564,192397
319689,192397
339622,192397
342003,192397
54654,192406
186513,192429
54654,192443
186513,192484
339622,192837
314121,194466
330504,194590
330531,194590
339622,194590
339622,194663
330594,194791
338047,194791
339622,194791
339629,194791
302255,194836
339622,194836
342003,194836
123058,194837
330594,194837
339622,194845
35289,194962
275883,194962
322047,194962
336343,194962
339622,195087
339622,195129
330594,195154
339622,195154
330594,195395
283564,195560
330504,195560
330594,195560
339622,195579
19221,195703
195637,195703
250649,195703
330504,195703
330594,195703
330588,195703
330621,195703
339622,195703
330594,195822
330594,196489
283564,196573
275883,197218
197253,197230
276021,197230
302234,197230
340165,197230
197253,197250
197253,197251
97286,197253
118062,197253
140433,197253
221727,197253
275883,197253
302234,197253
339622,197253
339885,197253
342003,197253
357340,197253
358682,197253
197250,197254
197253,197254
197261,197293
197335,197339
330504,197339
339622,197339
6911,197347
87475,197347
197335,197347
339622,197347
302646,197553
63749,197560
275883,197560
302646,197560
330531,197560
339885,197560
342003,197560
339622,197658
314121,197677
339622,197677
330531,199068
11583,199387
339622,199459
330594,199460
314121,199467
339622,199470
339622,199471
330504,199472
339622,199472
275883,199476
339622,199476
339825,199476
330594,199483
52150,199484
171596,199484
275883,199484
330594,199484
330544,199484
339622,199484
339885,199484
330594,199492
330594,199500
339622,199500
339622,199506
339622,199509
339629,199509
339622,199511
169283,199513
339622,199513
339859,199513
314121,199516
330594,199516
339622,199516
342003,199516
339622,199517
357340,199517
330594,199522
339622,199530
288812,199538
339622,199538
118062,199539
330594,199539
330603,199539
339622,199544
97286,199547
328550,199576
273662,199582
180725,199595
339622,199595
8654,199736
275946,199736
302234,199736
314121,199736
339622,199736
342003,199736
18533,199751
199750,199751
339622,199751
283564,199820
330594,199820
123058,200074
314121,200074
339622,200074
342003,200074
339622,200112
342003,200112
32146,200230
129479,200230
339622,200230
339622,200404
339622,200431
97286,200576
339622,200576
330594,200786
339622,200866
339622,200866
340165,200866
340165,200866
275883,201503
339622,201503
330594,201531
330603,201531
330594,201628
330621,201628
339622,201628
333515,201633
342003,201633
123058,201637
302646,201637
314121,201637
330594,201637
330613,201637
339622,201637
342003,201637
106696,201649
339622,201649
340165,201649
342003,201649
123058,201701
314121,201701
319689,201701
340165,201701
314121,201714
319689,201714
339622,201714
63749,201716
302255,201716
330594,201716
339622,201716
339629,201716
342003,201716
63749,201738
228526,201738
342003,201738
314121,201792
339622,201792
323388,202003
330531,202003
339622,202003
202030,202017
202030,202019
202030,202021
202030,202022
202030,202024
202030,202025
202030,202027
339622,202029
202030,202033
202030,202035
158188,202037
330594,202037
339622,202078
202030,202085
330504,202085
250649,202087
330594,202098
202116,202099
202109,202102
339622,202115
202030,202137
275883,202158
357340,202158
158188,202165
144258,202170
330504,202170
339622,202170
340165,202170
339622,202174
24661,202175
339622,202175
339622,202177
330594,202191
339622,202237
330594,202255
330638,202255
330621,202279
178992,202294
330594,202294
123058,202296
144258,202592
275883,202592
339622,202592
186343,202666
330594,202863
97286,203920
140433,203920
197545,203920
275883,203920
275907,203920
140433,203983
338047,203983
339622,203983
342003,203983
330594,203994
330621,203994
275883,204125
339622,204125
339629,204125
330594,204234
339622,204430
158188,205001
330594,205148
97286,205382
339622,205382
348760,205382
352663,205382
158188,205419
190798,205419
288723,205419
330594,205419
94189,205692
97286,205699
339622,205699
97286,205836
339622,205836
185005,206508
158188,206745
330621,206745
123058,206878
302255,206878
314121,206878
339622,206878
178686,207150
339622,207182
339622,220205
63749,220292
106696,220292
302234,220292
302646,220292
339622,220292
342003,220292
97286,221014
233045,221014
339622,221014
339622,221547
330594,221579
339622,221645
221727,221704
339622,221704
54654,221721
221727,221721
221727,221722
221727,221739
221727,221740
221727,221744
330544,221744
63749,222026
167541,222026
275883,222026
330504,222026
339622,222026
342003,222026
230640,222117
63749,222305
339622,222305
342003,222305
339622,222440
339622,222492
63749,222550
171213,222550
302234,222550
339622,222550
342003,222550
87475,222633
127216,222633
144258,222633
221727,222633
87475,222685
127216,222685
144258,222685
221727,222685
330504,222919
330531,222919
275883,223098
275909,223098
339622,223098
342003,223098
59054,223346
330544,223346
330594,223361
330504,223424
339622,223424
340165,223424
63749,223444
302234,223444
330531,223444
342003,223444
275883,223671
302234,223671
339622,223671
357340,223671
275883,223676
302234,223676
339622,223676
357340,223676
275883,223694
302234,223694
339622,223694
357340,223694
202052,224008
342003,224008
228526,224209
339622,224355
276021,224367
302234,224367
339622,224367
339622,224424
330556,224443
63749,224478
224480,224478
302234,224478
338047,224478
339622,224478
342003,224478
202052,224490
342003,224490
63749,224496
221727,224496
224480,224496
302234,224496
338047,224496
342003,224496
158188,224561
266866,224841
339622,224841
225148,225154
339622,225154
225148,225161
158188,225168
221727,225268
301285,225324
330594,225324
330594,225625
330594,225773
330594,226865
339622,227443
354598,227668
354598,227687
144258,227688
354598,227688
227742,227700
354598,227700
302234,227703
227742,227730
227727,227730
227723,227730
302234,227730
354598,227730
227711,227731
354598,227731
63749,227742
227693,227742
302234,227742
302646,227742
354598,227761
6911,227949
97286,227949
275905,227949
330504,227949
336343,227949
66496,227954
330594,227954
302234,227998
330504,227998
338047,227998
339622,227998
339622,228001
97286,228160
339622,228160
343134,228160
275883,228162
339622,228162
357340,228162
97286,228211
100703,228211
319311,228314
330504,228762
330594,228762
330588,228762
158188,228828
330594,228828
330594,228929
339622,228939
330594,229433
330638,229433
339622,229563
339622,230218
87712,230640
222117,230640
330594,231254
339622,231291
330594,231527
352749,231527
330594,232036
339622,232131
342003,232131
330594,232224
339622,232224
19221,232637
19701,232637
322047,232821
339622,232821
342003,232821
97286,232843
339622,232843
97286,232844
339622,232844
97286,232845
339622,232845
97286,232846
97286,232848
167541,232848
275883,232848
338047,232848
339622,232848
339885,232848
340165,232848
97286,232851
330594,232851
97286,232853
339622,232853
339622,232992
21782,233045
97286,233045
169807,233045
339622,233045
330594,233215
330594,233444
330621,233444
339622,233444
330594,233505
330621,233505
339622,233505
158188,234138
319689,234214
339622,234214
158188,234232
330594,234232
330638,234232
372191,234232
372114,234232
158188,234535
339622,234602
158188,234743
330594,234743
158188,234954
330594,234954
158188,234996
330594,234996
339622,235173
248055,235217
248070,235217
235217,235256
302255,235292
342003,235292
339622,235370
6911,235411
235370,235411
339622,235411
97286,235439
339622,235439
118062,236213
228526,236317
228526,236319
275852,236319
339622,236319
339622,236374
339622,236737
339622,236993
6911,236996
97286,236996
322047,236996
336343,236996
338047,236996
339622,236996
340165,236996
342003,236996
367637,236996
87475,237015
339622,237015
97286,237038
161106,237038
339622,237038
144258,237196
162667,237196
302234,237497
339622,237497
237621,237629
339622,237629
106696,237656
336343,237656
357340,237656
63749,237782
222026,237782
339932,237782
342003,237782
275883,238057
314625,238057
339622,238057
275883,239080
330594,239255
339622,239405
97286,239926
339622,239926
283564,240026
240440,240306
240308,240306
240435,240306
240440,240312
64052,240322
141460,240322
240308,240322
341260,240322
240312,240335
240330,240335
330594,240335
66628,240387
240330,240440
240527,240440
240318,240491
240330,240491
97286,240607
339622,240607
158188,240649
330594,240649
97286,240692
339622,240692
339622,240714
105956,240927
302255,240927
339622,240927
342003,240927
330594,241086
330594,241091
330594,241095
339622,241095
330594,241200
339622,241200
275816,241334
339622,241387
339622,241466
342003,241466
242837,241566
275905,241566
284914,241566
330504,241566
339622,241566
227723,241686
354598,241686
354598,241732
266866,241799
227688,241836
248055,241889
339622,242346
330594,242353
330603,242353
330621,242353
330594,242361
6911,242504
260467,242618
330594,242618
342003,242618
330594,243958
330621,243958
330638,243958
339622,243958
330594,244099
106696,244744
339622,244744
87712,244809
97286,244809
330594,244809
357340,244809
6911,244813
339622,244813
339902,244813
330594,244828
69182,244944
339622,244944
97286,245524
339622,245524
97286,245558
339622,245558
339622,245747
339825,245747
158188,245806
330504,245806
330594,245806
330594,246553
339622,246733
340095,246733
339622,246734
339825,246734
339622,246736
87475,246741
105462,246741
178992,246741
336343,246741
339622,246741
97286,246774
275883,246774
339622,246774
339885,246774
339622,246808
357340,246808
339622,246943
6911,247214
275883,247214
330504,247214
339622,247214
91700,247243
247243,247243
322047,247243
339622,247243
158188,247648
330594,247648
247988,247992
247981,248002
248013,248033
339622,248045
342003,248045
248055,248059
235217,248068
248070,248094
275990,248897
302234,248897
302646,248897
314121,248897
339622,248897
342003,248897
144258,249036
330594,249036
330504,249344
330594,249434
158188,249782
66496,250179
330504,250522
339622,250522
339622,251122
167514,251264
275883,251264
339622,251264
339885,251264
87475,251638
48284,251974
275883,251974
339622,251974
340165,251974
340207,252976
220205,254158
283564,254158
330504,254158
339622,254158
339783,254158
339622,254275
158188,254430
330594,254430
6911,254958
275883,254958
339622,254958
255491,255470
339622,255616
339622,256499
339783,256499
69180,257119
339622,257327
339629,257327
339622,257744
330594,257755
330638,257755
339622,257755
330594,258009
328550,258509
336343,258509
339622,258509
269814,258927
275883,258927
275904,258927
330756,258927
339622,258927
340052,258927
44760,258988
197545,258988
275883,258988
289053,258988
330504,258988
339622,258988
339867,258988
340012,258988
342003,258988
357340,258988
339622,259004
330504,259111
339622,259111
140433,260011
339622,260011
19221,260467
330594,260467
339622,260467
283564,260588
339622,260735
158188,261219
314121,262209
330594,262209
330621,262209
339622,262401
158940,262403
330594,262403
330621,262403
158188,262464
330594,262949
339622,262949
330504,264774
339622,264774
339783,264774
340095,264774
340050,264774
339622,264975
339622,265354
342003,265354
339622,266367
339622,266866
339622,266917
266866,266935
260011,266938
339622,266938
66496,267310
63749,267726
339622,267726
342003,267726
6911,268496
339622,268496
339859,268496
158188,268616
330594,268616
330531,269182
339622,269182
339622,269255
221727,269589
339622,269589
140433,272348
158188,272348
330594,272348
330544,272348
330556,272348
339622,272348
339622,275647
339622,275765
1237,275768
63749,275768
336343,275768
339885,275768
342003,275768
339622,275772
275883,275774
339622,275774
246722,275775
339622,275775
330594,275777
339622,275777
339622,275780
275883,275782
339622,275782
340095,275782
339622,275788
339622,275788
330504,275790
339622,275790
275883,275791
336343,275791
339622,275792
339622,275795
339622,275805
339622,275808
339622,275812
339622,275813
102728,275814
158188,275814
330594,275814
339622,275816
339622,275819
339622,275832
129479,275837
339622,275837
275883,275839
339622,275839
6911,275846
275883,275846
339622,275846
342003,275846
357340,275846
339622,275850
339622,275852
339622,275854
275852,275859
275883,275859
275905,275859
284914,275859
336343,275859
339622,275859
339885,275859
275883,275866
339622,275866
339948,275866
144258,275867
275808,275867
330504,275867
339622,275867
275883,275868
339622,275868
275883,275876
339622,275876
339885,275876
357340,275876
66883,275883
137713,275883
138691,275883
197545,275883
330504,275883
332474,275883
339622,275883
339885,275883
340165,275883
357340,275883
339622,275886
339622,275887
275883,275894
339885,275894
339622,275895
330531,275898
330594,275898
284914,275905
330504,275905
339622,275905
339622,275907
123058,275910
221727,275910
339622,275910
330504,275912
339622,275912
339622,275913
339622,275915
339622,275916
339885,275916
339622,275924
63749,275925
275883,275925
339622,275925
339622,275926
330531,275927
339622,275927
342003,275927
339622,275946
6911,275953
161106,275953
275883,275953
275976,275953
295574,275953
301327,275953
330531,275953
339622,275953
339885,275953
340095,275953
339622,275956
339622,275958
339622,275963
339622,275966
339622,275969
221727,275970
330594,275970
38083,275976
221727,275976
336343,275976
339622,275976
339622,275979
339622,275981
339622,275987
275883,275997
275876,275997
340038,275997
340052,275997
357340,275997
97286,276007
123058,276007
314121,276007
339622,276007
339885,276007
302234,276021
339622,276021
357340,276042
330594,277102
330638,277102
6911,277612
251906,277612
339622,277612
330594,278385
87783,278795
87909,278795
330594,278795
330638,278795
342767,278795
330594,278972
330638,278972
330719,278972
330594,279009
330594,279221
330635,279232
232637,279250
339622,279250
138691,279321
339622,279321
339622,280050
37258,280432
330594,280432
333415,280432
339622,280432
371776,280432
123058,280548
339622,280548
275883,280561
275905,280561
280548,280561
339622,280561
330594,280714
342003,280714
54654,280795
342003,280795
221739,280868
330594,280868
333263,280868
339622,280868
342003,280868
275883,281088
339622,281088
125222,281166
330594,281736
330638,281736
96983,281956
339622,281956
97286,282130
138691,282196
339622,282196
275883,282224
339622,282224
339885,282224
87712,282370
339622,282845
357340,282845
330594,282898
338047,282898
339622,282898
339629,282898
302618,283094
330594,283094
26559,283122
330594,283122
283295,283279
283287,283279
283310,283279
283281,283279
283285,283279
283284,283279
283282,283279
283285,283281
6911,283282
283310,283282
283285,283282
330504,283282
339622,283282
283287,283284
283310,283284
283285,283284
283282,283284
283285,283287
283285,283295
283285,283310
339622,283370
342003,283370
330594,283445
330544,283445
330613,283445
283578,283564
330531,283564
283578,283574
330531,283574
275883,283575
322047,283575
339622,283575
339622,283943
339622,283947
32146,283953
129479,283953
339622,283953
339629,283953
32146,283984
129479,283984
339622,283984
339629,283984
330594,283995
123058,284268
302255,284268
314121,284268
323966,284268
339622,284268
339622,284314
342003,284314
344313,284314
24521,284499
105737,284499
124533,284499
339622,284499
125222,284617
267310,284617
330594,284617
330638,284617
330504,284704
339622,284704
330594,284835
339622,284835
106696,284882
202087,284882
330594,284882
333636,284882
339622,284882
342003,284882
339622,284914
96671,284958
125222,284958
330594,284958
330638,284958
89695,284965
125222,284965
330594,284965
275883,284978
339622,284978
339622,284988
339622,284996
339622,285032
339622,286011
21782,286016
97286,286016
169807,286016
244235,286016
339622,286016
339622,286176
330556,286224
330621,286224
330594,286357
97286,286379
97286,286408
339622,286408
169807,286431
339622,286431
339622,286625
97286,286667
339622,286667
330594,286962
330680,286962
333386,286962
167425,287108
275852,287108
339622,287108
97286,288068
339622,288068
339622,288084
339622,288209
330594,288723
6911,288726
339622,288726
330594,288736
97286,288779
302234,288779
339622,288779
289227,289236
322625,289236
330594,289236
330559,289236
330567,289236
330613,289236
330703,289236
330645,289236
330681,289236
330680,289236
330672,289236
275883,289719
357340,289719
54747,289722
167541,289722
246722,289722
275775,289722
275883,289722
339885,289722
357340,289722
289849,289837
289849,289841
330594,289841
330613,289841
339622,289841
330594,289849
330613,289849
339622,289849
289849,289850
339622,289850
339622,290151
339622,290378
330531,290458
330504,290502
339622,290502
339622,290521
158188,290566
330594,290566
339622,290577
87783,290614
330594,290614
330638,290614
357340,290614
339622,290634
158188,290680
330594,290680
330621,290756
330638,290756
330716,290756
330594,290811
169283,290868
357340,290868
339622,291611
342003,291842
319689,292073
339622,292073
342003,292073
97286,292360
339622,292360
123763,292403
339622,292403
97286,292540
169807,292540
184401,292540
244235,292540
339622,292540
330594,292758
97286,293007
97283,293007
339622,293007
339622,293551
302234,293600
330504,293600
339622,293600
340165,293600
339622,294256
339885,294256
330594,294282
332923,294282
339622,294733
123058,295152
302255,295152
339622,295444
63749,295465
140433,295465
191358,295465
295459,295465
295385,295465
330594,295465
339622,295465
339629,295465
185845,295574
330594,295668
339622,296135
330594,296189
38083,296605
322047,296605
275883,296789
339622,296789
339629,296789
339885,296789
319311,297140
66496,297202
259111,297202
266866,297202
330504,297202
339622,297202
340066,297202
52150,297314
336343,297314
339622,297314
339714,297314
330594,297390
330594,297396
158188,297511
300075,297628
339622,297628
339622,297671
339622,297696
342003,297696
330594,297727
330638,297727
300075,297858
302255,297980
330531,298124
339622,298124
330594,298308
330556,298308
202087,298422
330594,298806
339622,299996
339622,300009
300075,300047
339622,300047
330594,300048
330638,300048
339622,300056
266866,300075
275883,300075
339622,300075
339885,300075
138691,300363
357340,300363
66543,300441
97286,300450
339622,300450
158188,300454
116226,300821
330594,300821
330621,300821
339622,300821
122231,301236
330594,301236
97286,301275
339622,301275
97003,301285
330594,301303
96983,301310
242837,301310
336343,301310
301285,301323
330594,301323
96983,301327
242837,301327
336343,301327
339622,301361
97003,301365
330531,301395
330594,301395
339622,301395
339622,301410
123058,301472
158188,301472
97286,301642
339622,301642
106696,301708
161106,301708
336343,301708
140433,301770
302234,301770
302255,301770
338047,301770
339622,301770
342003,301770
97286,302196
330594,302196
26407,302215
339622,302215
302255,302244
342003,302244
330594,302259
339622,302259
342003,302259
67345,302618
158188,302618
330594,302618
333377,302618
339622,302718
123058,303935
220205,303935
339622,303935
8654,303957
63749,303957
302234,303957
314121,303957
338047,303957
339622,303957
340165,303957
342003,303957
265819,304055
330594,304186
158188,304260
339622,304267
275883,304280
290151,304280
339622,304280
275883,304304
290151,304304
339622,304304
339885,304304
339622,304378
158188,304379
158188,304507
63749,304523
158184,304523
221739,304523
302234,304523
330594,304523
330556,304523
338047,304523
339622,304523
169807,304813
339622,304813
221727,305494
330594,305494
333483,305494
339622,305769
330594,306012
178992,306079
330594,306079
339622,306206
339629,306206
339622,306349
339622,306353
342003,306353
330504,306392
339622,306392
342003,306485
158188,306526
330621,306526
158323,306666
257916,306666
330594,306984
330621,306984
339622,307138
339622,307144
339622,307222
371401,307222
330594,307380
158188,307411
330594,307411
96983,307593
242837,307593
339622,307593
339622,307653
63749,307987
302234,307987
302646,307987
322047,307987
330504,307987
338047,307987
342003,307987
357340,307987
339622,308219
308219,308222
221727,308270
21782,308390
169807,308390
244235,308390
339622,308390
330594,308458
97286,308581
339622,308581
123058,308603
339622,308603
342003,308603
11521,309065
97286,309065
275883,309065
275907,309065
339622,309065
339622,309142
158188,309366
330594,309366
339622,309480
339622,309489
144258,310085
301285,310085
330594,310085
330504,310149
6911,310173
339622,310173
339622,310238
339622,310307
275883,310379
275876,310379
275909,310379
302234,310379
314121,310379
339622,310379
339885,310379
342003,310379
357340,310379
307987,310528
330531,310528
339622,310528
342003,310528
339622,310611
340165,310611
342003,310611
26571,310646
158188,310646
314121,310646
330594,310646
330621,310646
158188,310698
330508,310698
330594,310698
339622,310953
339622,310957
330594,311175
338047,311175
158188,311266
330594,311266
330594,312094
339622,312104
339622,312202
339622,312626
6911,312990
330594,312990
339622,312990
97286,313064
167541,313064
205476,313064
275883,313064
336343,313064
339622,313064
339885,313064
357340,313064
339622,313261
330594,313299
63749,313438
105956,313438
339622,313438
342003,313438
330594,313852
330588,313852
309299,314008
339622,314008
29963,314121
334503,314121
314121,314148
339622,314148
342003,314148
314121,314153
339622,314153
342003,314153
339622,314266
339622,314525
26581,314582
63749,314582
97286,314582
105956,314582
129667,314582
167603,314582
275883,314582
342003,314582
339622,314594
66922,314625
158184,314625
221727,314625
314647,314625
330504,314625
330531,314625
330594,314625
330621,314625
333263,314625
339622,314625
66872,314633
158184,314633
221727,314633
314662,314633
330504,314633
330531,314633
330594,314633
330621,314633
333263,314633
339622,314633
314625,314644
314647,314644
314633,314646
314662,314646
221727,314647
221727,314662
339622,314681
339622,314867
229283,315105
339622,315105
63749,315114
294912,315114
342003,315114
275883,315154
275895,315154
339622,315154
339629,315154
339932,315154
339622,315193
330594,315214
330594,315351
330621,315351
339622,316316
330594,316503
330594,316528
339622,316719
338047,316796
339622,317475
339622,318460
66628,318681
339622,318731
330504,319311
339622,319311
97286,319612
339622,319612
339622,319689
342003,319689
319689,319696
339622,319698
339622,319827
158188,320056
222535,320056
330613,320056
123058,320829
330594,320829
339622,320970
330594,321240
330621,321240
158188,321311
330594,321311
330594,321340
330594,321381
66883,321460
138691,321460
339622,321460
1237,321510
63749,321510
275883,321510
320829,321510
338047,321510
339622,321510
342003,321510
322047,322168
330504,322168
339622,322495
330594,322625
330655,322625
63749,322798
302234,322798
302646,322798
330504,322798
330531,322798
338047,322798
342003,322798
357340,322798
339622,322993
53829,323001
97286,323001
161106,323001
339622,323001
352663,323001
330594,323015
63749,323728
95048,323728
123058,323728
302234,323728
314121,323728
330504,323728
339622,323728
342003,323728
32146,323744
129479,323744
197545,323744
309299,323744
322047,323744
339622,323744
8654,323966
319689,323966
339622,323966
342003,323966
140433,324086
339622,324086
221727,324088
330504,324088
330594,324088
339622,324088
339885,324088
161106,324120
144258,324280
339622,324475
330531,324542
330594,324542
340144,324542
163289,325033
344059,325033
97286,325334
339622,325334
339622,325504
330594,325582
330504,325591
339622,325608
339622,325794
131981,325917
8654,325995
8686,325995
339622,325995
339783,325995
340095,325995
340050,325995
342003,325995
144258,326107
158188,326406
330594,326406
63749,326418
66883,326418
302234,326418
342003,326418
339622,326493
339622,326512
97286,326708
