Id,Label,timeset,package name,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,eigencentrality,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,pageranks
333568,,,tf-pose,0,0,0,0,2948,2,0,2,0,0.033633,0.004623,0,2,0,2,0.000173
333569,,,tfpwa,0,0,0,0,2809,0,0,0,0,0,0,0,0,0,0,0.000147
333571,,,tf-quant-finance,2,0.6,0.666667,0,2712,1,1,2,0.5,0.026667,0.000252,0.000135,1,1,2,0.00015
333572,,,tf-quat2rot,0,0,0,0,2709,2,0,2,0,0.066462,0.001121,0,2,0,2,0.000153
333574,,,tf-noisy-image-dataset,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333577,,,tfrddlsim,1,1,1,0,2712,1,1,2,0.5,0.033231,0.004573,0.000121,1,1,2,0.000148
333578,,,tfq-nightly,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333579,,,tf-rbdl,0,0,0,0,2709,2,0,2,0,0.066462,0.005489,0,2,0,2,0.000149
333580,,,tfpyth,0,0,0,0,2712,2,0,2,0,0.033633,0.029543,0,2,0,2,0.000148
333582,,,tfr2human,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0.000147
333585,,,tfp-nightly,2,0.75,0.833333,3,2808,1,2,3,0,0.000402,0.000008,0.000138,1,2,3,0.000189
333588,,,tfra-nightly,0,0,0,0,2709,3,0,3,0,0.099693,0.005693,0,3,0,3,0.000153
333594,,,tfrecord,2,0.666667,0.75,0,2690,0,2,2,0,0,0,0.000761,0,2,2,0.000147
333595,,,tfreecord,0,0,0,0,2811,0,0,0,0,0,0,0,0,0,0,0.000147
333596,,,tfquaternion,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0.000147
333598,,,tflite-runtime,1,1,1,0,2813,0,1,1,0,0,0,0,0,1,1,0.000147
333603,,,tf-search,0,0,0,0,2814,0,0,0,0,0,0,0,0,0,0,0.000147
333604,,,tf-sdp,0,0,0,0,2815,0,0,0,0,0,0,0,0,0,0,0.000147
333608,,,tf-seq2seq-losses,0,0,0,0,2816,0,0,0,0,0,0,0,0,0,0,0.000147
333609,,,tfserve,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0.000147
333610,,,tf-run-manager,0,0,0,0,2818,0,0,0,0,0,0,0,0,0,0,0.000147
333612,,,tf-seal,0,0,0,0,2808,1,0,1,0,0.033231,0.000036,0,1,0,1,0.000163
333613,,,tfservingspark,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333616,,,tfset,0,0,0,0,2819,0,0,0,0,0,0,0,0,0,0,0.000147
333618,,,tf-siammask,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333621,,,tf-semantic-segmentation,0,0,0,0,2942,1,0,1,0,0.000402,0.001164,0,1,0,1,0.000149
333624,,,tf-serving-client,0,0,0,0,2820,0,0,0,0,0,0,0,0,0,0,0.000147
333625,,,tfseg,0,0,0,0,2712,2,0,2,0,0.033633,0.004864,0,2,0,2,0.000151
333627,,,tf-shb-gabriel-0302,0,0,0,0,450,8,0,8,0.053571,0.27235,0.033751,0,8,0,8,0.000196
333628,,,tfsim-nightly,0,0,0,0,2709,4,0,4,0.083333,0.164553,0.005839,0,4,0,4,0.000159
333629,,,tfpred,0,0,0,0,2821,0,0,0,0,0,0,0,0,0,0,0.000147
333630,,,tf-slice-assign,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333631,,,tf-plan,0,0,0,0,2709,2,0,2,0,0.048065,0.000205,0,2,0,2,0.000278
333636,,,tf-slim,2,0.653846,0.735294,0,2712,0,8,8,0.017857,0,0,0.002467,0,8,8,0.000147
333638,,,tf-sentencepiece,1,1,1,0,2712,0,2,2,0,0,0,0.00108,0,2,2,0.000147
333639,,,tfstage,0,0,0,0,2822,0,0,0,0,0,0,0,0,0,0,0.000147
333641,,,tfspark,0,0,0,0,2823,0,0,0,0,0,0,0,0,0,0,0.000147
333642,,,tf-sprinkles,0,0,0,0,2824,0,0,0,0,0,0,0,0,0,0,0.000147
333651,,,tf-stitch,0,0,0,0,2825,0,0,0,0,0,0,0,0,0,0,0.000147
333656,,,tftables,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333663,,,tf-tagger,0,0,0,0,450,2,0,2,0,0.033633,0.000967,0,2,0,2,0.00019
333664,,,tftp-pilot,0,0,0,0,2826,0,0,0,0,0,0,0,0,0,0,0.000147
333665,,,tftf,0,0,0,0,2827,0,0,0,0,0,0,0,0,0,0,0.000147
333669,,,tftree,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333674,,,tf-transformers,0,0,0,0,450,2,0,2,0.5,0.159258,0.006044,0,2,0,2,0.000149
333678,,,tfweb,0,0,0,0,2828,0,0,0,0,0,0,0,0,0,0,0.000147
333679,,,tf-smelu,0,0,0,0,2829,0,0,0,0,0,0,0,0,0,0,0.000147
333683,,,tf-watcher,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
333687,,,tf-word2vec,0,0,0,0,2830,0,0,0,0,0,0,0,0,0,0,0.000147
333701,,,tfx-addons,0,0,0,0,2712,3,0,3,0.333333,0.181114,0.004594,0,3,0,3,0.000344
333704,,,tfunicode,0,0,0,0,2709,2,0,2,0,0.066462,0.005489,0,2,0,2,0.000149
333706,,,tf-yolov4,0,0,0,0,2712,2,0,2,0.5,0.076929,0.00483,0,2,0,2,0.00015
333715,,,tf-yarn,0,0,0,0,2690,3,0,3,0.333333,0.067591,0.007728,0,3,0,3,0.000149
333719,,,tf-yarn-gpu,0,0,0,0,2709,1,0,1,0,0.033231,0.000917,0,1,0,1,0.000148
333735,,,tftokenizers,0,0,0,0,2712,6,0,6,0.133333,0.250278,0.035782,0,6,0,6,0.000223
333768,,,tfx,1,1,1,55.333333,2712,13,4,17,0.080882,0.342188,0.005175,0.000551,13,4,17,0.00063
333777,,,tf-x-transformers,0,0,0,0,788,2,0,2,0,0.033633,0.007402,0,2,0,2,0.000148
333824,,,tgenv,0,0,0,0,2831,0,0,0,0,0,0,0,0,0,0,0.000147
333964,,,thai2transformers,0,0,0,0,2832,0,0,0,0,0,0,0,0,0,0,0.000147
333988,,,thai-personal-card-extract,0,0,0,0,788,2,0,2,0.5,0.001531,0.024991,0,2,0,2,0.000189
334069,,,theanets,0,0,0,0,2833,0,0,0,0,0,0,0,0,0,0,0.000147
334074,,,theano-lstm,0,0,0,0,2834,0,0,0,0,0,0,0,0,0,0,0.000147
334079,,,theano-word2vec,0,0,0,0,2835,0,0,0,0,0,0,0,0,0,0,0.000147
334103,,,theanolm,0,0,0,0,2836,0,0,0,0,0,0,0,0,0,0,0.000147
334160,,,thedevilseye,0,0,0,0,2837,0,0,0,0,0,0,0,0,0,0,0.000147
334219,,,thelper,0,0,0,0,2838,0,0,0,0,0,0,0,0,0,0,0.000147
334270,,,themodulex,0,0,0,0,2839,0,0,0,0,0,0,0,0,0,0,0.000147
334428,,,thermostat-datasets,0,0,0,0,450,7,0,7,0.166667,0.318968,0.033626,0,7,0,7,0.000177
334496,,,thinc-gpu-ops,0,0,0,0,2840,0,0,0,0,0,0,0,0,0,0,0.000147
334503,,,thinc,8,0.214343,0.246723,253.066667,450,3,2,5,0.15,0.034034,0.029564,0.000025,3,2,5,0.000189
334527,,,thingsvision,0,0,0,0,2712,2,0,2,0,0.033633,0.029543,0,2,0,2,0.000148
334532,,,thexp,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
334777,,,thoth-ssdeep,0,0,0,0,2841,0,0,0,0,0,0,0,0,0,0,0.000147
335274,,,tianshou,0,0,0,0,2690,5,0,5,0,0.004918,0.028669,0,5,0,5,0.000202
335312,,,thunder-speech,0,0,0,0,2942,6,0,6,0.3,0.397772,0.035269,0,6,0,6,0.000161
335471,,,tiatoolbox,0,0,0,0,2121,2,0,2,0,0.001531,0.025647,0,2,0,2,0.00015
335643,,,tiftool,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
335654,,,tigerlily,0,0,0,0,2842,0,0,0,0,0,0,0,0,0,0,0.000147
335743,,,tikt-performer-pytorch,0,0,0,0,2843,0,0,0,0,0,0,0,0,0,0,0.000147
335940,,,timecopts,0,0,0,0,2844,0,0,0,0,0,0,0,0,0,0,0.000147
336136,,,timeseries-fastai,0,0,0,0,2746,1,0,1,0,0.142327,0.000447,0,1,0,1,0.000152
336171,,,timeseriesinterpretorrnn,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
336175,,,timeshap,0,0,0,0,2845,0,0,0,0,0,0,0,0,0,0,0.000147
336187,,,time-series-transform,0,0,0,0,2846,0,0,0,0,0,0,0,0,0,0,0.000147
336188,,,timesformer-pytorch,0,0,0,0,788,2,0,2,0,0.000803,0.0278,0,2,0,2,0.000148
336206,,,time_sheet,0,0,0,0,2847,0,0,0,0,0,0,0,0,0,0,0.000147
336343,,,timm,5,0.397556,0.467722,21.116667,2121,1,57,58,0.016636,0.000402,0.02497,0.030083,1,57,58,0.000147
336348,,,timm-clean,0,0,0,0,2848,0,0,0,0,0,0,0,0,0,0,0.000147
336357,,,timm-vis,0,0,0,0,2849,0,0,0,0,0,0,0,0,0,0,0.000147
336404,,,tinder,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
336455,,,tinn,0,0,0,0,2850,0,0,0,0,0,0,0,0,0,0,0.000147
336458,,,timst,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
336551,,,tinydl,0,0,0,0,2851,0,0,0,0,0,0,0,0,0,0,0.000147
336619,,,tinymlgen,0,0,0,0,2852,0,0,0,0,0,0,0,0,0,0,0.000147
336626,,,tinynn,0,0,0,0,2853,0,0,0,0,0,0,0,0,0,0,0.000147
336627,,,tinynet,0,0,0,0,2854,0,0,0,0,0,0,0,0,0,0,0.000147
336814,,,tiramisu-asr,0,0,0,0,2855,0,0,0,0,0,0,0,0,0,0,0.000147
336820,,,tiramisu-brulee,0,0,0,0,2942,5,0,5,0.25,0.238916,0.029169,0,5,0,5,0.000179
337109,,,tkit-memory-performer-xl,0,0,0,0,788,3,0,3,0.333333,0.005498,0.02506,0,3,0,3,0.00027
337161,,,tklearn,0,0,0,0,2856,0,0,0,0,0,0,0,0,0,0,0.000147
337238,,,tlcpack-cu102,0,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,0.000147
337239,,,tlcpack,0,0,0,0,2858,0,0,0,0,0,0,0,0,0,0,0.000147
337252,,,tl4sm,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0.000147
337273,,,tlcpack-cu100,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0.000147
337278,,,tlcpack-cu101,0,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,0.000147
337418,,,tlxzoo,0,0,0,0,450,2,0,2,0,0.000803,0.001729,0,2,0,2,0.000274
337421,,,tmeasures,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
337427,,,tlt,0,0,0,0,2121,2,0,2,0.5,0.001531,0.025766,0,2,0,2,0.00015
337468,,,tmd-layer,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
337540,,,tmrl,0,0,0,0,2862,0,0,0,0,0,0,0,0,0,0,0.000147
337624,,,tner,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0.000147
337633,,,tnet,0,0,0,0,2864,0,0,0,0,0,0,0,0,0,0,0.000147
337660,,,tntorch,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
337676,,,tnt-tensorflow,0,0,0,0,788,2,0,2,0,0.033633,0.007402,0,2,0,2,0.000148
337678,,,tnng,0,0,0,0,2865,0,0,0,0,0,0,0,0,0,0,0.000147
337682,,,toai-mokahaiku,0,0,0,0,2866,0,0,0,0,0,0,0,0,0,0,0.000147
337691,,,toai,0,0,0,0,2695,1,0,1,0,0.000402,0.00004,0,1,0,1,0.000168
337698,,,tnn,0,0,0,0,2867,0,0,0,0,0,0,0,0,0,0,0.000147
337875,,,tofa,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
337886,,,toeicbert,0,0,0,0,2868,0,0,0,0,0,0,0,0,0,0,0.000147
338009,,,token2index,0,0,0,0,2869,0,0,0,0,0,0,0,0,0,0,0.000147
338042,,,tokenization-layer,0,0,0,0,2712,1,0,1,0,0.033231,0.004573,0,1,0,1,0.000148
338047,,,tokenizers,5,0.377894,0.442885,471.583333,450,1,44,45,0.023232,0.148029,0.001241,0.028014,1,44,45,0.000149
338061,,,token-shift-gpt,0,0,0,0,788,2,0,2,0,0.000803,0.0278,0,2,0,2,0.000148
338138,,,toma,1,1,1,0,788,1,1,2,0.5,0.000402,0.02497,0.000661,1,1,2,0.000147
338406,,,toolkit-bert-ner,0,0,0,0,2709,2,0,2,0,0.066462,0.005489,0,2,0,2,0.000149
338522,,,tootorch,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
338537,,,toothless,0,0,0,0,2870,0,0,0,0,0,0,0,0,0,0,0.000147
338547,,,top2vec,0,0,0,0,2712,6,0,6,0.066667,0.091824,0.031108,0,6,0,6,0.000168
338558,,,topaz-em,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
338566,,,top-hat,0,0,0,0,2709,2,0,2,0,0.066462,0.005489,0,2,0,2,0.000149
339011,,,topsis-deepansh-101903588,0,0,0,0,2871,0,0,0,0,0,0,0,0,0,0,0.000147
339312,,,topsis-pawandeep-101917092,0,0,0,0,2872,0,0,0,0,0,0,0,0,0,0,0.000147
339610,,,torch2coreml,0,0,0,0,2873,0,0,0,0,0,0,0,0,0,0,0.000147
339613,,,torchac,0,0,0,0,2874,0,0,0,0,0,0,0,0,0,0,0.000147
339622,,,torch,5,0.83351,0.911742,0,788,0,1315,1315,0.000471,0,0,0.943869,0,1320,1320,0.000147
339627,,,torchattacks,1,1,1,0,2902,0,1,1,0,0,0,0,0,1,1,0.000147
339629,,,torchaudio,5,0.38724,0.445466,2.25,2942,1,38,39,0.032389,0.000402,0.02497,0.027108,1,38,39,0.000147
339630,,,torchani,0,0,0,0,2875,0,0,0,0,0,0,0,0,0,0,0.000147
339631,,,torch2cmsis,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339632,,,torch-airflow-sdk,0,0,0,0,2876,0,0,0,0,0,0,0,0,0,0,0.000147
339634,,,torch-audiomentations,0,0,0,0,2942,4,0,4,0.25,0.004445,0.02578,0,4,0,4,0.000257
339635,,,torch-baidu-ctc,0,0,0,0,2877,0,0,0,0,0,0,0,0,0,0,0.000147
339636,,,torchaudio-augmentations,0,0,0,0,2942,4,0,4,0.25,0.004445,0.02578,0,4,0,4,0.000257
339637,,,torch-basic-models,0,0,0,0,2878,0,0,0,0,0,0,0,0,0,0,0.000147
339641,,,torch-bincount,0,0,0,0,2879,0,0,0,0,0,0,0,0,0,0,0.000147
339643,,,torchbearer,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0.000147
339644,,,torchblocks,0,0,0,0,450,4,0,4,0.25,0.214458,0.031755,0,4,0,4,0.000152
339645,,,torchbenchmark,0,0,0,0,2881,0,0,0,0,0,0,0,0,0,0,0.000147
339649,,,torchblaze,0,0,0,0,2882,0,0,0,0,0,0,0,0,0,0,0.000147
339651,,,torchbox,0,0,0,0,2883,0,0,0,0,0,0,0,0,0,0,0.000147
339655,,,torchblocks-chen,0,0,0,0,450,4,0,4,0.25,0.214458,0.031755,0,4,0,4,0.000152
339656,,,torchbrain,0,0,0,0,2884,0,0,0,0,0,0,0,0,0,0,0.000147
339659,,,torchcluster,0,0,0,0,2885,0,0,0,0,0,0,0,0,0,0,0.000147
339660,,,torchcam,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339661,,,torch-checker,0,0,0,0,2886,0,0,0,0,0,0,0,0,0,0,0.000147
339664,,,torchcde,1,1,1,0,788,2,1,3,0.5,0.001531,0.025007,0.000728,2,1,3,0.00021
339668,,,torchcommon,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339670,,,torch-cluster,1,1,1,0,2910,0,5,5,0,0,0,0.003881,0,5,5,0.000147
339672,,,torchbooster,0,0,0,0,2887,0,0,0,0,0,0,0,0,0,0,0.000147
339675,,,torchcrf,1,1,1,0,2942,0,1,1,0,0,0,0.00068,0,1,1,0.000147
339678,,,torchcrepe,1,1,1,0,2942,0,1,1,0,0,0,0.00068,0,1,1,0.000147
339687,,,torchconfig,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,0,0.000147
339690,,,torchacg,0,0,0,0,2889,0,0,0,0,0,0,0,0,0,0,0.000147
339694,,,torchdatasets,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339695,,,torchdatasets-nightly,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339698,,,torchal,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339700,,,torch-dct,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0.000147
339702,,,torcharc,0,0,0,0,788,1,0,1,0,0.000402,0.00283,0,1,0,1,0.000148
339706,,,torch-discounted-cumsum,0,0,0,0,2891,0,0,0,0,0,0,0,0,0,0,0.000147
339708,,,torch-cka,0,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0.000147
339710,,,torchdrug,0,0,0,0,2910,2,0,2,0,0.000803,0.025284,0,2,0,2,0.000155
339711,,,torchdynamo,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0.000147
339714,,,torchdistill,1,1,1,0,788,1,1,2,0.5,0.000402,0.02497,0.000683,1,1,2,0.000147
339720,,,torch-edit-distance,0,0,0,0,2894,0,0,0,0,0,0,0,0,0,0,0.000147
339724,,,torch-dreams,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339725,,,torchdv,0,0,0,0,2895,0,0,0,0,0,0,0,0,0,0,0.000147
339728,,,torcheasytools,0,0,0,0,2896,0,0,0,0,0,0,0,0,0,0,0.000147
339729,,,torchei,0,0,0,0,2942,2,0,2,0.5,0.001531,0.02499,0,2,0,2,0.00021
339730,,,torchelastic,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339731,,,torch-enhance,0,0,0,0,2746,2,0,2,0.5,0.050313,0.025365,0,2,0,2,0.000154
339732,,,torchero,0,0,0,0,450,2,0,2,0,0.009423,0.025885,0,2,0,2,0.000151
339733,,,torch-ema,0,0,0,0,2897,0,0,0,0,0,0,0,0,0,0,0.000147
339735,,,torcherist,0,0,0,0,2898,0,0,0,0,0,0,0,0,0,0,0.000147
339736,,,torchdyn,0,0,0,0,788,4,0,4,0.333333,0.075179,0.027507,0,4,0,4,0.000391
339738,,,torch-encoding,0,0,0,0,2899,0,0,0,0,0,0,0,0,0,0,0.000147
339741,,,torchex,0,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0.000147
339743,,,torchextractor,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339744,,,torchfast,0,0,0,0,2690,2,0,2,0,0.001531,0.027209,0,2,0,2,0.000148
339748,,,torchexpo,0,0,0,0,2901,0,0,0,0,0,0,0,0,0,0,0.000147
339750,,,torch-explain,0,0,0,0,2910,6,0,6,0,0.00241,0.025914,0,6,0,6,0.000233
339751,,,torchdefenses,0,0,0,0,2902,1,0,1,0,0.000402,0,0,1,0,1,0.000273
339755,,,torch-fidelity,9,0.209418,0.248646,0,2942,1,1,2,0.5,0.000402,0.02497,0.000858,1,1,2,0.000147
339757,,,torchember,0,0,0,0,2903,0,0,0,0,0,0,0,0,0,0,0.000147
339763,,,torchfactor,0,0,0,0,2904,0,0,0,0,0,0,0,0,0,0,0.000147
339764,,,torch-flame,0,0,0,0,2905,0,0,0,0,0,0,0,0,0,0,0.000147
339765,,,torch-fit,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339766,,,torchensemble,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339770,,,torchfit,0,0,0,0,2906,0,0,0,0,0,0,0,0,0,0,0.000147
339773,,,torchflsim,0,0,0,0,450,1,0,1,0,0.191445,0.000027,0,1,0,1,0.000186
339775,,,torchfunc,0,0,0,0,2907,0,0,0,0,0,0,0,0,0,0,0.000147
339778,,,torchfunction,0,0,0,0,2908,0,0,0,0,0,0,0,0,0,0,0.000147
339779,,,torchgel,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0.000147
339780,,,torchfunc-nightly,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339781,,,torch-geometric-signed-directed,0,0,0,0,2910,3,0,3,0,0.001205,0.025482,0,3,0,3,0.000167
339783,,,torch-geometric,1,1,1,0,2910,0,13,13,0,0,0,0.009699,0,13,13,0.000147
339784,,,torchfsdd,0,0,0,0,2911,0,0,0,0,0,0,0,0,0,0,0.000147
339785,,,torchgeo,1,1,1,19.766667,2942,7,1,8,0.160714,0.292068,0.032663,0.000876,7,1,8,0.000185
339786,,,torchglyph,0,0,0,0,788,3,0,3,0.166667,0.161115,0.007153,0,3,0,3,0.000215
339788,,,torchgeometry,0,0,0,0,2912,0,0,0,0,0,0,0,0,0,0,0.000147
339790,,,torch-geometric-temporal,0,0,0,0,2913,0,0,0,0,0,0,0,0,0,0,0.000147
339793,,,torchfm,0,0,0,0,2914,0,0,0,0,0,0,0,0,0,0,0.000147
339795,,,torch-gpt-2,0,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0.000147
339796,,,torch-helper,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339798,,,torch-householder,0,0,0,0,2916,0,0,0,0,0,0,0,0,0,0,0.000147
339801,,,torchfusion-utils,0,0,0,0,2917,0,0,0,0,0,0,0,0,0,0,0.000147
339802,,,torchility,0,0,0,0,2942,3,0,3,0.666667,0.237385,0.028508,0,3,0,3,0.000155
339804,,,torch-inception-resnet-v2,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339805,,,torchhelper,0,0,0,0,2690,2,0,2,0,0.001531,0.027209,0,2,0,2,0.000148
339806,,,torch-intermediate-layer-getter,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,0,0.000147
339808,,,torchfusion,0,0,0,0,2919,0,0,0,0,0,0,0,0,0,0,0.000147
339810,,,torchio,1,1,1,1,2942,1,6,7,0.190476,0.000402,0.02497,0.003566,1,6,7,0.000147
339811,,,torchcsv,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0.000147
339813,,,torch-hd,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339816,,,torchkge,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339817,,,torchist,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339818,,,torchhk,0,0,0,0,2921,0,0,0,0,0,0,0,0,0,0,0.000147
339820,,,torchinceptionresnetv2,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339821,,,torchctr,0,0,0,0,2922,0,0,0,0,0,0,0,0,0,0,0.000147
339822,,,torchfcn,1,1,1,0,2942,0,1,1,0,0,0,0.000763,0,1,1,0.000147
339825,,,torchinfo,1,1,1,0,788,0,4,4,0,0,0,0.002716,0,4,4,0.000147
339826,,,torchkbert,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339827,,,torchgan,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339833,,,torchimize,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339835,,,torchlayers,0,0,0,0,2923,0,0,0,0,0,0,0,0,0,0,0.000147
339836,,,torchhandle,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339837,,,torchlambda,0,0,0,0,2924,0,0,0,0,0,0,0,0,0,0,0.000147
339838,,,torch-layer-normalization,0,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,0.000147
339839,,,torchlib,0,0,0,0,2926,0,0,0,0,0,0,0,0,0,0,0.000147
339840,,,torchlatent,0,0,0,0,788,3,0,3,0.166667,0.00266,0.002902,0,3,0,3,0.000235
339841,,,torch-layers,0,0,0,0,2927,0,0,0,0,0,0,0,0,0,0,0.000147
339842,,,torchlife,0,0,0,0,2928,0,0,0,0,0,0,0,0,0,0,0.000147
339843,,,torchgpipe,0,0,0,0,2929,0,0,0,0,0,0,0,0,0,0,0.000147
339844,,,torch-embed-sim,0,0,0,0,2930,0,0,0,0,0,0,0,0,0,0,0.000147
339845,,,torchlayers-nightly,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339846,,,torchlightning,0,0,0,0,2931,0,0,0,0,0,0,0,0,0,0,0.000147
339850,,,torch-helpers,0,0,0,0,2932,0,0,0,0,0,0,0,0,0,0,0.000147
339851,,,torchlm,0,0,0,0,2138,2,0,2,0,0.000803,0.025537,0,2,0,2,0.00015
339853,,,torchlit,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339855,,,torchlmdb,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339856,,,torchloader,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,0,0.000147
339858,,,torchfurnace,0,0,0,0,2934,0,0,0,0,0,0,0,0,0,0,0.000147
339859,,,torch-lr-finder,1,1,1,0,2121,0,2,2,0,0,0,0.001341,0,2,2,0.000147
339860,,,torchflare,0,0,0,0,450,4,0,4,0.083333,0.16778,0.026751,0,4,0,4,0.000197
339861,,,torchluent,0,0,0,0,2935,0,0,0,0,0,0,0,0,0,0,0.000147
339862,,,torch-lucent,1,1,1,47,2746,2,1,3,0.166667,0.050313,0.025365,0.000002,2,1,3,0.000154
339863,,,torchline,0,0,0,0,2936,0,0,0,0,0,0,0,0,0,0,0.000147
339865,,,torch-inspect,0,0,0,0,2937,0,0,0,0,0,0,0,0,0,0,0.000147
339867,,,torch-max-mem,1,1,1,0,2942,1,2,3,0.5,0.000402,0.02497,0.0016,1,2,3,0.000147
339870,,,torchmanager,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339872,,,torchmd,0,0,0,0,2938,0,0,0,0,0,0,0,0,0,0,0.000147
339875,,,torchmasked,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339876,,,torchmetagen,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339878,,,torch-metrics,0,0,0,0,2939,0,0,0,0,0,0,0,0,0,0,0.000147
339880,,,torchmerge,0,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0.000147
339884,,,torchir,0,0,0,0,2941,0,0,0,0,0,0,0,0,0,0,0.000147
339885,,,torchmetrics,8,0.264368,0.366001,5571.25,2942,8,56,64,0.03021,0.422874,0.032431,0.03995,8,56,64,0.000375
339886,,,torchkbnufft,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
339893,,,torchmm,0,0,0,0,2943,0,0,0,0,0,0,0,0,0,0,0.000147
339896,,,torchmore,0,0,0,0,788,1,0,1,0,0.000402,0.02497,0,1,0,1,0.000147
