Id,Label,timeset,package name,class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,eigencentrality,pageranks
191309,,,multilevel-py,1,0,0,0,0,2780,0,0,0,0,0,0,0,0,0,0,0.000077
191344,,,multimodal-transformers,1,0,0,0,0,2781,0,0,0,0,0,0,0,0,0,0,0.000077
191348,,,multimodal-keras-wrapper,0,0,0,0,0,3874,2,0,2,0,2,0,2,0.001822,0,0.117647,0.000087
191354,,,multipage-streamlit,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
191358,,,multi-model-server,1,1,1,1,0,4177,0,1,1,0,0,1,1,0,0,0,0.000077
191360,,,multimodal,1,0,0,0,0,2782,0,0,0,0,0,0,0,0,0,0,0.000077
191370,,,multiobject,1,0,0,0,0,2783,0,0,0,0,0,0,0,0,0,0,0.000077
191379,,,multiplanarunet,1,0,0,0,0,2784,0,0,0,0,0,0,0,0,0,0,0.000077
191476,,,multi-quantization,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
191484,,,multirunner,1,0,0,0,0,2785,0,0,0,0,0,0,0,0,0,0,0.000077
191495,,,multilingual-clip,0,0,0,0,0,4271,1,0,1,0,1,0,1,0.004086,0,0.058824,0.000077
191525,,,multispectral-pedestrian-detection,0,0,0,0,0,4699,2,0,2,0,2,0,2,0.021061,0,0.117647,0.000077
191540,,,multistream-transformers,1,0,0,0,0,2786,0,0,0,0,0,0,0,0,0,0,0.000077
191557,,,multi-task-nmt-lawhy,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000319,0,0.058824,0.000079
191561,,,multi-task-utils,0,0,0,0,0,3874,2,0,2,0,2,0,2,0.020741,0,0.117647,0.000078
191562,,,multitaxilib,0,0,0,0,0,4626,1,0,1,0,2,0,2,0.000263,0,0.058824,0.000078
191593,,,multiviewdata,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
191605,,,multi-view-network,1,0,0,0,0,2787,0,0,0,0,0,0,0,0,0,0,0.000077
191624,,,multiworm,1,0,0,0,0,2788,0,0,0,0,0,0,0,0,0,0,0.000077
191641,,,mumin,1,0,0,0,0,2789,0,0,0,0,0,0,0,0,0,0,0.000077
191696,,,munin,0,0,0,0,0,1811,1,0,1,0,1,0,1,0,0,0.058824,0.00009
191757,,,murel.bootstrap.pytorch,1,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0.000077
191803,,,musco-pytorch,1,0,0,0,0,2791,0,0,0,0,0,0,0,0,0,0,0.000077
191809,,,musco-tf,1,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,0,0.000077
191814,,,muse-as-service,1,0,0,0,0,2793,0,0,0,0,0,0,0,0,0,0,0.000077
191821,,,museflow,1,0,0,0,0,2794,0,0,0,0,0,0,0,0,0,0,0.000077
191836,,,muse-sc,1,0,0,0,0,2795,0,0,0,0,0,0,0,0,0,0,0.000077
191872,,,mushroom-rl,1,1,1,1,0,3874,0,2,2,0,0,2,2,0,0.000442,0,0.000077
191896,,,musicalrobot,0,0,0,0,0,4699,3,0,3,0,3,0,3,0.008773,0,0.176471,0.000078
191930,,,musicae,0,0,0,0,0,4626,2,0,2,0,2,0,2,0.019431,0,0.117647,0.000081
191933,,,musicgen,1,0,0,0,0,2796,0,0,0,0,0,0,0,0,0,0,0.000077
191942,,,musicnn-keras,1,0,0,0,0,2797,0,0,0,0,0,0,0,0,0,0,0.000077
191943,,,musicnn,1,0,0,0,0,2798,0,0,0,0,0,0,0,0,0,0,0.000077
191944,,,musicntwrk,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
191946,,,musicbot,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
191947,,,musicntd,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000045,0,0.058824,0.000081
191983,,,musicgeneration,1,0,0,0,0,2799,0,0,0,0,0,0,0,0,0,0,0.000077
192002,,,musket-text,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.000265,0,0.117647,0.000101
192006,,,musket-ml,1,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0.000077
192016,,,muspy,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.025815,0,0.117647,0.000077
192023,,,mustard-gui,1,0,0,0,0,2801,0,0,0,0,0,0,0,0,0,0,0.000077
192065,,,mutagenesis-visualization,1,0,0,0,0,2802,0,0,0,0,0,0,0,0,0,0,0.000077
192134,,,mutwo.ext-mbrola,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.006435,0,0.117647,0.000099
192169,,,mvc,1,0,0,0,0,2803,0,0,0,0,0,0,0,0,0,0,0.000077
192191,,,mvlearn,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
192198,,,muzero-baseline,0,0,0,0,0,4626,3,0,3,0,3,0,3,0.021324,0,0.176471,0.000078
192208,,,musket-core,1,1,1,1,0,4271,0,3,3,0,0,3,3,0,0.000006,0,0.000077
192287,,,mwdb-core,0,0,0,0,0,4473,1,0,1,0,1,0,1,0,0,0.058824,0.000084
192289,,,mvdh,0,0,0,0,0,236,1,0,1,0,1,0,1,0.000058,0,0.058824,0.000078
192364,,,mxboard,1,0,0,0,0,2804,0,0,0,0,0,0,0,0,0,0,0.000077
192377,,,mxbox,1,0,0,0,0,2805,0,0,0,0,0,0,0,0,0,0,0.000077
192397,,,mwptoolkit,1,0,0,0,0,2806,0,0,0,0,0,0,0,0,0,0,0.000077
192403,,,mxlearn,1,0,0,0,0,2807,0,0,0,0,0,0,0,0,0,0,0.000077
192406,,,mxnet-coreml-converter,1,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,0,0.000077
192416,,,mxnet-donkeycar,0,0,0,0,0,1315,2,0,2,0,2,0,2,0.006783,0,0.117647,0.000078
192426,,,mxmcpy,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
192429,,,mxnet-model-server,1,0,0,0,0,2809,0,0,0,0,0,0,0,0,0,0,0.000077
192443,,,mxnet-to-coreml,1,0,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0.000077
192484,,,mxnet-model-server-prometheus,1,0,0,0,0,2811,0,0,0,0,0,0,0,0,0,0,0.000077
192573,,,mybad,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
192620,,,mybase,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
192658,,,my-cad,1,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0.000077
192770,,,my-data-toolkit,1,0,0,0,0,2813,0,0,0,0,0,0,0,0,0,0,0.000077
192837,,,myeasyocr,1,0,0,0,0,2814,0,0,0,0,0,0,0,0,0,0,0.000077
193006,,,mygrad,1,1,1,1,0,2815,0,2,2,0,0,2,2,0,0,0,0.000077
193025,,,my-happy-flow,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000263,0,0.058824,0.000078
193026,,,my-happy-modin,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000263,0,0.058824,0.000078
193126,,,mylib-mnemos,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000864,0,0.058824,0.000077
193230,,,mymetal,0,0,0,0,0,4699,4,0,4,0,4,0,4,0.010447,0,0.235294,0.000078
193235,,,my-mltools,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
193303,,,my-nlp,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000864,0,0.058824,0.000077
193308,,,mynn,0,0,0,0,0,2815,1,0,1,0,1,0,1,0,0,0.058824,0.00011
193394,,,my-packagedrs,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
193504,,,mypkg1xz,1,0,0,0,0,2816,0,0,0,0,0,0,0,0,0,0,0.000077
193954,,,mypytorch,1,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0.000077
194066,,,myray,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000263,0,0.058824,0.000078
194087,,,mysfire,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.023889,0,0.176471,0.000079
194118,,,myspokenlanguagedetection,1,0,0,0,0,2818,0,0,0,0,0,0,0,0,0,0,0.000077
194299,,,mytensorflow-gpu,1,0,0,0,0,2819,0,0,0,0,0,0,0,0,0,0,0.000077
194302,,,mytensorflow,1,0,0,0,0,2820,0,0,0,0,0,0,0,0,0,0,0.000077
194395,,,my-test-pkg-tnfru,0,0,0,0,0,3874,3,0,3,0,3,0,3,0.00711,0,0.176471,0.000143
194409,,,mytflib,0,0,0,0,0,4699,2,0,2,0,2,0,2,0.006789,0,0.117647,0.000078
194432,,,mytowhee,1,0,0,0,0,2821,0,0,0,0,0,0,0,0,0,0,0.000077
194466,,,my-torch,1,0,0,0,0,2822,0,0,0,0,0,0,0,0,0,0,0.000077
194485,,,myvocrec,1,0,0,0,0,2823,0,0,0,0,0,0,0,0,0,0,0.000077
194488,,,myvision,1,0,0,0,0,2824,0,0,0,0,0,0,0,0,0,0,0.000077
194529,,,mzfit,0,0,0,0,0,1836,1,0,1,0,1,0,1,0,0,0.058824,0.00011
194537,,,mzcn,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.019509,0,0.117647,0.000082
194554,,,mzutils,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.025815,0,0.117647,0.000077
194569,,,n2dit,0,0,0,0,0,1315,1,0,1,0,1,0,1,0.000354,0,0.058824,0.000078
194580,,,n2v,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.001791,0,0.058824,0.000077
194581,,,n2d2,1,0,0,0,0,2825,0,0,0,0,0,0,0,0,0,0,0.000077
194583,,,n2d,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
194590,,,n3,1,0,0,0,0,2826,0,0,0,0,0,0,0,0,0,0,0.000077
194606,,,naampy,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
194663,,,nads,1,0,0,0,0,2827,0,0,0,0,0,0,0,0,0,0,0.000077
194683,,,nafld-kbs-nav-component,0,0,0,0,0,4509,1,0,1,0,1,0,1,0.000198,0,0.058824,0.000077
194780,,,naime-test,0,0,0,0,0,2832,1,0,1,0,1,0,1,0,0,0.058824,0.000099
194790,,,naivenlp,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
194791,,,naivenlp-datasets,1,0,0,0,0,2828,0,0,0,0,0,0,0,0,0,0,0.000077
194836,,,nalcos,1,0,0,0,0,2829,0,0,0,0,0,0,0,0,0,0,0.000077
194837,,,nalp,1,0,0,0,0,2830,0,0,0,0,0,0,0,0,0,0,0.000077
194842,,,nam,0,0,0,0,0,3874,3,0,3,0,3,0,3,0.021419,0,0.176471,0.000078
194845,,,nalu,1,0,0,0,0,2831,0,0,0,0,0,0,0,0,0,0,0.000077
194853,,,nalaf,0,0,0,0,0,1675,2,0,2,0,2,0,2,0.002352,0,0.117647,0.000077
194865,,,namebuster,0,0,0,0,0,1675,3,0,3,0,3,0,3,0.00159,0,0.176471,0.000083
194878,,,naime,0,0,0,0,0,2832,1,0,1,0,2,0,2,0,0,0.058824,0.000099
194894,,,name-extract,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
194902,,,name2nat,0,0,0,0,0,4271,1,0,1,0,1,0,1,0.000237,0,0.058824,0.000079
194921,,,name-entity-extraction-for-contextual-embedding,0,0,0,0,0,3874,4,0,4,0,4,0,4,0.024566,0,0.235294,0.000079
194927,,,namedtensor,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.000362,0,0.058824,0.000078
194962,,,namazu,1,0,0,0,0,2833,0,0,0,0,0,0,0,0,0,0,0.000077
195087,,,nam-pytorch,1,0,0,0,0,2834,0,0,0,0,0,0,0,0,0,0,0.000077
195099,,,nam-pt,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
195119,,,nangs,1,0,0,0,0,2835,0,0,0,0,0,0,0,0,0,0,0.000077
195129,,,nannernest,1,0,0,0,0,2836,0,0,0,0,0,0,0,0,0,0,0.000077
195131,,,nannos,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.019404,0,0.117647,0.00011
195136,,,nannyml,1,0,0,0,0,2837,0,0,0,0,0,0,0,0,0,0,0.000077
195154,,,nano-chem,1,0,0,0,0,2838,0,0,0,0,0,0,0,0,0,0,0.000077
195212,,,nanograd,1,0,0,0,0,2839,0,0,0,0,0,0,0,0,0,0,0.000077
195301,,,nanstats,1,0,0,0,0,2840,0,0,0,0,0,0,0,0,0,0,0.000077
195360,,,napari,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
195364,,,napari-aideveloper,0,0,0,0,0,4779,5,0,5,0,5,0,5,0.010458,0,0.294118,0.000081
195369,,,napari-annotatorj,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
195393,,,napari-deepspot,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
195395,,,napari-deepmeta,1,0,0,0,0,2841,0,0,0,0,0,0,0,0,0,0,0.000077
195405,,,napari-deeplabcut,1,0,0,0,0,2842,0,0,0,0,0,0,0,0,0,0,0.000077
195451,,,napari-mm3,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
195480,,,napari-philow,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
195526,,,napari-subboxer,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.000362,0,0.058824,0.000078
195539,,,napari-yapic-prediction,0,0,0,0,0,2843,1,0,1,0,1,0,1,0,0,0.058824,0.000143
195547,,,napi,1,0,0,0,0,2844,0,0,0,0,0,0,0,0,0,0,0.000077
195560,,,nappo,1,0,0,0,0,2845,0,0,0,0,0,0,0,0,0,0,0.000077
195579,,,narchi,1,0,0,0,0,2846,0,0,0,0,0,0,0,0,0,0,0.000077
195582,,,nara-wpe,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.025815,0,0.117647,0.000077
195608,,,narsil,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
195633,,,nasbench301,1,0,0,0,0,2847,0,0,0,0,0,0,0,0,0,0,0.000077
195637,,,nas-bench-201,1,0,0,0,0,2848,0,0,0,0,0,0,0,0,0,0,0.000077
195642,,,nasbench-keras,1,0,0,0,0,2849,0,0,0,0,0,0,0,0,0,0,0.000077
195643,,,nasa-pymms,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
195695,,,natasy,1,0,0,0,0,2850,0,0,0,0,0,0,0,0,0,0,0.000077
195703,,,naszilla,1,0,0,0,0,2851,0,0,0,0,0,0,0,0,0,0,0.000077
195718,,,natex,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000163,0,0.058824,0.000078
195720,,,nasim,0,0,0,0,0,4699,2,0,2,0,2,0,2,0.021061,0,0.117647,0.000077
195721,,,natasha,0,0,0,0,0,4375,1,0,1,0,1,0,1,0,0,0.058824,0.000143
195722,,,natas,0,0,0,0,0,3874,2,0,2,0,2,0,2,0.001516,0,0.117647,0.000088
195776,,,natml,1,0,0,0,0,2852,0,0,0,0,0,0,0,0,0,0,0.000077
195782,,,nats-bench,1,0,0,0,0,2853,0,0,0,0,0,0,0,0,0,0,0.000077
195789,,,natmlx,1,0,0,0,0,2854,0,0,0,0,0,0,0,0,0,0,0.000077
195804,,,natten,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000176,0,0.058824,0.00008
195822,,,naturalselection,1,0,0,0,0,2855,0,0,0,0,0,0,0,0,0,0,0.000077
195841,,,naun,0,0,0,0,0,236,1,0,1,0,1,0,1,0.000064,0,0.058824,0.000078
195873,,,nautobot-golden-config,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
195877,,,nautilus-trader,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
195991,,,navsim,0,0,0,0,0,4779,3,0,3,0,3,0,3,0.000019,0,0.176471,0.000121
195994,,,navsim-envs,0,0,0,0,0,4779,1,0,1,0,1,0,1,0.000007,0,0.058824,0.000088
196150,,,nbdev-pytorch,1,0,0,0,0,2856,0,0,0,0,0,0,0,0,0,0,0.000077
196160,,,nbeats-pytorch,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
196163,,,nbeats-keras,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
196167,,,nbdt,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.019404,0,0.117647,0.00011
196231,,,nbeats,1,0,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,0.000077
196250,,,nbne,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000864,0,0.058824,0.000077
196256,,,nbnb,1,0,0,0,0,2858,0,0,0,0,0,0,0,0,0,0,0.000077
196278,,,nboost,1,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0.000077
196280,,,nb-phone-extractor,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
196293,,,nb-quality-profile,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
196300,,,nb-python,1,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0.000077
196489,,,ncem,1,0,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,0.000077
196520,,,nclustenv,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.019523,0,0.117647,0.000081
196524,,,nclick,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
196531,,,nclustgen,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.019523,0,0.117647,0.000081
196536,,,ncluster,0,0,0,0,0,3874,1,0,1,0,1,0,1,0.000677,0,0.058824,0.000078
196547,,,ncnnqat,1,0,0,0,0,2862,0,0,0,0,0,0,0,0,0,0,0.000077
196573,,,nclustrl,1,0,0,0,0,2863,0,0,0,0,0,0,0,0,0,0,0.000077
196579,,,ncnn,1,0,0,0,0,2864,0,0,0,0,0,0,0,0,0,0,0.000077
196581,,,ncrf,1,0,0,0,0,2865,0,0,0,0,0,0,0,0,0,0,0.000077
196591,,,ncrfpp2,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
196648,,,ncrfpp,1,0,0,0,0,2866,0,0,0,0,0,0,0,0,0,0,0.000077
196662,,,ndc,1,0,0,0,0,2867,0,0,0,0,0,0,0,0,0,0,0.000077
196679,,,nde-pypes,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.019395,0,0.117647,0.000143
196743,,,ndlearn,0,0,0,0,0,4626,1,0,1,0,1,0,1,0.000045,0,0.058824,0.000081
196762,,,nd-mlp-mixer,0,0,0,0,0,4993,2,0,2,0,2,0,2,0.006791,0,0.117647,0.000078
196775,,,ndpatch,1,0,0,0,0,2868,0,0,0,0,0,0,0,0,0,0,0.000077
196787,,,ndpretty,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
196822,,,ndu-gate-camera,0,0,0,0,0,4779,1,0,1,0,1,0,1,0.000434,0,0.058824,0.000078
196858,,,neads,0,0,0,0,0,4710,1,0,1,0,1,0,1,0.000006,0,0.058824,0.000078
196897,,,neatpy,1,0,0,0,0,2869,0,0,0,0,0,0,0,0,0,0,0.000077
196899,,,neat-eo,1,0,0,0,0,2870,0,0,0,0,0,0,0,0,0,0,0.000077
196908,,,neatms,1,0,0,0,0,2871,0,0,0,0,0,0,0,0,0,0,0.000077
196913,,,neat-python-gicminos,1,0,0,0,0,2872,0,0,0,0,0,0,0,0,0,0,0.000077
196957,,,nebulae,0,0,0,0,0,4779,6,0,6,0,6,0,6,0.020815,0,0.352941,0.000148
196965,,,nebullvm,0,0,0,0,0,4779,4,0,4,0,4,0,4,0.026378,0,0.235294,0.000081
197103,,,nefesi,0,0,0,0,0,4654,2,0,2,0,2,0,2,0.00822,0,0.117647,0.000077
197218,,,nely-df3d,1,0,0,0,0,2873,0,0,0,0,0,0,0,0,0,0,0.000077
197229,,,nemesis,0,0,0,0,0,2097,1,0,1,0,1,0,1,0.000024,0,0.058824,0.000077
197230,,,nemo-nlp,1,0,0,0,0,2874,0,0,0,0,0,0,0,0,0,0,0.000077
197239,,,nemoa,1,1,1,1,0,2875,0,1,1,0,0,1,1,0,0,0,0.000077
197250,,,nemo-asr,1,0,0,0,0,2876,0,0,0,0,0,0,0,0,0,0,0.000077
197251,,,nemo-simple-gan,1,0,0,0,0,2877,0,0,0,0,0,0,0,0,0,0,0.000077
197253,,,nemo-toolkit,1,0,0,0,0,2878,0,0,0,0,0,0,0,0,0,0,0.000077
197254,,,nemo-tts,1,0,0,0,0,2879,0,0,0,0,0,0,0,0,0,0,0.000077
197261,,,nengo,1,1,1,1,0,2881,0,8,8,0,0,8,8,0,0.000175,0,0.000077
197269,,,nengo_spinnaker,1,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0.000077
197271,,,nengo-loihi,0,0,0,0,0,2881,1,0,1,0,1,0,1,0.000004,0,0.058824,0.000085
197272,,,nengo-sphinx-theme,0,0,0,0,0,2881,1,0,1,0,1,0,1,0.000004,0,0.058824,0.000085
197275,,,nengo-extras,0,0,0,0,0,2881,4,0,4,0,4,0,4,0.008231,0,0.235294,0.000118
197276,,,nengo-ocl,0,0,0,0,0,2881,1,0,1,0,1,0,1,0.000004,0,0.058824,0.000085
197278,,,nengo-dl,1,1,1,1,0,2881,0,2,2,0,0,2,2,0,0.000322,0,0.000077
197283,,,nengo-ssp,0,0,0,0,0,2881,1,0,1,0,1,0,1,0.000004,0,0.058824,0.000085
197289,,,nengo-spa,0,0,0,0,0,2881,1,0,1,0,1,0,1,0.000004,0,0.058824,0.000085
197293,,,nengolib,1,0,0,0,0,2882,0,0,0,0,0,0,0,0,0,0,0.000077
197325,,,nengo-bio,0,0,0,0,0,2881,1,0,1,0,1,0,1,0.000004,0,0.058824,0.000085
197332,,,neocompilermodelloaders,1,0,0,0,0,2883,0,0,0,0,0,0,0,0,0,0,0.000077
197335,,,neodroid,1,1,1,1,0,3874,0,2,2,0,0,2,2,0,0.000858,0,0.000077
197339,,,neodroidagent,1,0,0,0,0,2884,0,0,0,0,0,0,0,0,0,0,0.000077
197347,,,neodroidvision,1,0,0,0,0,2885,0,0,0,0,0,0,0,0,0,0,0.000077
197376,,,neoml,1,0,0,0,0,2886,0,0,0,0,0,0,0,0,0,0,0.000077
197389,,,neon-ml,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000864,0,0.058824,0.000077
197404,,,neon-stt-plugin-coqui,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.006439,0,0.117647,0.000088
197405,,,neon-stt-plugin-polyglot,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.006707,0,0.176471,0.00009
197406,,,neon-stt-plugin-deepspeech-stream-local,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.000278,0,0.117647,0.00009
197413,,,neon-tts-plugin-coqui,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.000268,0,0.117647,0.0001
197419,,,neon-tts-plugin-glados,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
197449,,,neon-tts-plugin-mozilla-local,0,0,0,0,0,4271,1,0,1,0,1,0,1,0,0,0.058824,0.000099
197461,,,neorl,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
197472,,,neowise,1,0,0,0,0,2887,0,0,0,0,0,0,0,0,0,0,0.000077
197485,,,nepali-nlp,1,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,0,0.000077
197490,,,nepali-embedding,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.024336,0,0.176471,0.000077
197500,,,nepali-sentiment-analysis,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
197529,,,neptune-mlflow,1,0,0,0,0,2889,0,0,0,0,0,0,0,0,0,0,0.000077
197533,,,neptune-contrib,1,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0.000077
197541,,,neptune-tensorboard,1,0,0,0,0,2891,0,0,0,0,0,0,0,0,0,0,0.000077
197545,,,neptune-client,1,1,1,1,0,3874,0,6,6,0,0,6,6,0,0.001365,0,0.000077
197548,,,nequip,0,0,0,0,0,4993,3,0,3,0,3,0,3,0.019404,0,0.176471,0.000208
197553,,,neraug,1,0,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0.000077
197554,,,nerda,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
197556,,,ner-d,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
197557,,,nerda-con,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
197560,,,nerblackbox,1,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0.000077
197569,,,ner-anonymizer,0,0,0,0,0,4271,2,0,2,0,2,0,2,0.023472,0,0.117647,0.000077
197593,,,ner-kit,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.000163,0,0.058824,0.000078
197597,,,nerlogparser,0,0,0,0,0,4654,1,0,1,0,1,0,1,0.006429,0,0.058824,0.000077
197598,,,nerf-pytorch,1,0,0,0,0,2894,0,0,0,0,0,0,0,0,0,0,0.000077
197600,,,ner-pseudonymizer,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
197610,,,nerorl,1,0,0,0,0,2895,0,0,0,0,0,0,0,0,0,0,0.000077
197615,,,nerval,1,0,0,0,0,2896,0,0,0,0,0,0,0,0,0,0,0.000077
197618,,,nersights,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
197624,,,ner-annotator,0,0,0,0,0,1675,1,0,1,0,1,0,1,0.001488,0,0.058824,0.000077
197643,,,nerp,0,0,0,0,0,4271,3,0,3,0,3,0,3,0.024414,0,0.176471,0.000078
197655,,,nerwhal,0,0,0,0,0,1675,3,0,3,0,3,0,3,0.021037,0,0.176471,0.000079
197658,,,nessai,1,0,0,0,0,2897,0,0,0,0,0,0,0,0,0,0,0.000077
197664,,,nessiedemo,0,0,0,0,0,1811,1,0,1,0,1,0,1,0.000012,0,0.058824,0.000078
197677,,,nessvec,1,0,0,0,0,2898,0,0,0,0,0,0,0,0,0,0,0.000077
197709,,,nest-desktop,1,0,0,0,0,2899,0,0,0,0,0,0,0,0,0,0,0.000077
197836,,,nestedtensor,0,0,0,0,0,4993,1,0,1,0,1,0,1,0.019386,0,0.058824,0.000077
198757,,,nest-on-square-wheels,1,0,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0.000077
198759,,,nes-torch,1,0,0,0,0,2901,0,0,0,0,0,0,0,0,0,0,0.000077
198902,,,netbuilder,1,0,0,0,0,2902,0,0,0,0,0,0,0,0,0,0,0.000077
198915,,,netcal,0,0,0,0,0,4993,3,0,3,0,3,0,3,0.021195,0,0.176471,0.000081
198923,,,netception,1,0,0,0,0,2903,0,0,0,0,0,0,0,0,0,0,0.000077
198954,,,net-contextdiff,0,0,0,0,0,2904,1,0,1,0,1,0,1,0,0,0.058824,0.000099
199019,,,net-genconfig,0,0,0,0,0,2904,1,0,1,0,1,0,1,0,0,0.058824,0.000099
199037,,,netharn,1,1,1,1,0,4993,0,1,1,0,0,1,1,0,0.000412,0,0.000077
