Id,Label,timeset,package name,class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,indegree,outdegree,Degree,clustering,eigencentrality,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,pageranks
319738,,,stardist-napari,0,0,0,0,0,2624,2,0,2,0,0.033633,0.003958,0,2,0,2,0.00008
319747,,,stardist,0,0,0,0,0,2624,1,0,1,0,0.014834,0,0,1,0,1,0.000138
319827,,,starfruitai,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
319860,,,starling-sim,0,0,0,0,0,85,1,0,1,0,0.000402,0,0,1,0,1,0.000138
319895,,,starmart,1,0,0,0,0,2537,0,0,0,0,0,0,0,0,0,0,0.000075
319987,,,starttf-extra,0,0,0,0,0,2626,1,0,1,0,0.002584,0,0,1,0,1,0.000193
320056,,,starttf,1,1,1,1,3,2626,3,1,4,0,0.001205,0.001254,0,3,1,4,0.000139
320119,,,state-op,1,0,0,0,0,2538,0,0,0,0,0,0,0,0,0,0,0.000075
320293,,,statopt,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
320350,,,statsarbportfolio,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
320392,,,statsforecast,0,0,0,0,0,2612,1,0,1,0,0.001857,0.000186,0,1,0,1,0.000075
320502,,,st-btn-select,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320507,,,st-btn-select-custom,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320516,,,st-card-component-alex,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320518,,,st-card-component-2,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320519,,,st-card,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320521,,,st-click-detector,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320527,,,st-clickable-images,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320534,,,st-comp-3dmodel,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320536,,,st-cytoscape,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320549,,,st-compare-stock,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320576,,,st-card-component,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320578,,,stchess,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320583,,,stdog,1,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0.000075
320594,,,stave,0,0,0,0,0,2948,1,0,1,0,0.081262,0.000007,0,1,0,1,0.000082
320609,,,steadynlp,0,0,0,0,0,2422,2,0,2,0,0.009423,0.001156,0,2,0,2,0.000076
320674,,,steam-sdk,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
320692,,,st-echarts-events,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
320696,,,stedsans,0,0,0,0,0,2948,2,0,2,0.5,0.159258,0.018522,0,2,0,2,0.000075
320771,,,stefutils,1,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0.000075
320787,,,steganogan,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
320829,,,stellargraph,1,1,1,1,3.45,2624,2,3,5,0.15,0.033633,0.004481,0.000504,2,3,5,0.000075
320832,,,steinbock,0,0,0,0,0,2624,1,0,1,0,0.000402,0.000002,0,1,0,1,0.000091
320857,,,stemia,0,0,0,0,0,2853,1,0,1,0,0.001129,0,0,1,0,1,0.000138
320875,,,stemlempipe,1,0,0,0,0,2541,0,0,0,0,0,0,0,0,0,0,0.000075
320902,,,stepfunctions,1,1,1,1,0,2542,0,3,3,0,0,0,0,0,3,3,0.000075
320934,,,steppy,1,0,0,0,0,2543,0,0,0,0,0,0,0,0,0,0,0.000075
320935,,,steppy-toolkit,1,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,0,0.000075
320967,,,stereo3d,0,0,0,0,0,2151,1,0,1,0,0.000402,0.000004,0,1,0,1,0.000083
320970,,,stereodemo,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
321016,,,st-flashcard,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321033,,,stglance,0,0,0,0,0,988,2,0,2,0,0.000803,0.000151,0,2,0,2,0.000076
321034,,,st-group-barchart,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321105,,,stimson-web-scraper,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
321185,,,stg,1,0,0,0,0,2545,0,0,0,0,0,0,0,0,0,0,0.000075
321199,,,st-kickoff,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321225,,,st-material-table,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321235,,,stlearn,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
321240,,,stn,1,0,0,0,0,2624,2,0,2,0,0.066462,0.004344,0,2,0,2,0.000075
321242,,,stnavbar,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321268,,,stochannpy,1,0,0,0,0,2546,0,0,0,0,0,0,0,0,0,0,0.000075
321276,,,stochdepth,1,0,0,0,0,2547,0,0,0,0,0,0,0,0,0,0,0.000075
321281,,,stmol,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321306,,,stock-analysis-engine,1,0,0,0,0,2548,0,0,0,0,0,0,0,0,0,0,0.000075
321311,,,stockdl,1,0,0,0,0,2624,2,0,2,0.5,0.033633,0.004952,0,2,0,2,0.000075
321324,,,stockermake,0,0,0,0,0,2623,3,0,3,0.333333,0.034762,0.00558,0,3,0,3,0.000076
321340,,,stockfast,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
321345,,,stockio,1,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,0,0.000075
321381,,,stocker,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
321460,,,stoke,1,0,0,0,0,71,3,0,3,0,0.001205,0.015586,0,3,0,3,0.000091
321510,,,stonkgs,1,0,0,0,0,2624,7,0,7,0.238095,0.580767,0.020925,0,7,0,7,0.000103
321517,,,stoobly-agent,0,0,0,0,0,2092,1,0,1,0,0.000402,0,0,1,0,1,0.000076
321519,,,stoobly,0,0,0,0,0,2092,1,0,1,0,0.000402,0,0,1,0,1,0.000076
321540,,,stonesoup,0,0,0,0,0,2624,2,0,2,0,0.033633,0.003946,0,2,0,2,0.000138
321618,,,storchastic,1,0,0,0,0,2550,0,0,0,0,0,0,0,0,0,0,0.000075
321694,,,storybro,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
321707,,,stout-pypi,0,0,0,0,0,2624,1,0,1,0,0.033231,0.000399,0,1,0,1,0.000075
321729,,,stos,0,0,0,0,0,2948,14,0,14,0.131868,0.715234,0.0274,0,14,0,14,0.000153
321735,,,stplus,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
321756,,,stqdm,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321801,,,stram,0,0,0,0,0,2624,3,0,3,0.166667,0.136186,0.004212,0,3,0,3,0.000081
321899,,,strawberryfields-gpu,0,0,0,0,0,2624,1,0,1,0,0.033231,0.000399,0,1,0,1,0.000075
321914,,,strawberry-graphql-mage,0,0,0,0,0,3105,1,0,1,0,0.000402,0.000011,0,1,0,1,0.000075
321918,,,strawberryfields,1,1,1,1,0,147,0,7,7,0,0,0,0.000066,0,7,7,0.000075
321929,,,stray,0,0,0,0,0,71,2,0,2,0.5,0.071537,0.016775,0,2,0,2,0.000075
321951,,,streambook,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
321972,,,st-radial,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322030,,,streamlit-agraph,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322039,,,streamlit-ace,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322040,,,streamlit-aggrid,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322042,,,streamlit-alert-component,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322044,,,streamlit-analytics,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322046,,,streamlit-azure-ad-login,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322047,,,streamlit,1,3,0.947075,0.973039,0,2991,0,322,322,0,0,0,0.00823,0,322,322,0.000075
322048,,,streamlit-apex-charts,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322049,,,streamlit-auth0-component,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322050,,,streamlit-callbacks,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322051,,,streamlit-chat,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322052,,,streamlit-cropper,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322053,,,streamlit-cookies-manager,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322054,,,streamlit-awesome-table,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322055,,,streamlit-custom-notification-box,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322057,,,streamlit-antv,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322059,,,streamlit-card,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322060,,,streamlit-custom-tooltip,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322061,,,streamlit-cytoscapejs,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322063,,,streamlit-card-select,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322065,,,streamlit-cardselectable,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322066,,,streamlit-d3-demo,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322067,,,streamlit-data-profile-viewer,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322068,,,streamlit-bridge,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322069,,,streamlit-diff-viewer,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322070,,,streamlit-disqus,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322071,,,streamlit-dimensions,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322072,,,streamlit-discourse,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322073,,,streamlit-fb-post,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322074,,,streamlit-d3graph,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322075,,,streamlit-embeded,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322076,,,streamlit-embedcode,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322077,,,streamlit-circular-progress-component,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322078,,,streamlit-force-graph-simulator,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322079,,,streamlit-forum,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322080,,,streamlit-echarts,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322081,,,streamlit-google-geochart,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322082,,,streamlit-firstlanguage,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322083,,,streamlit-folium,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322084,,,streamlit-gchart,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322086,,,streamlit-gradio,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322087,,,streamlit-flashcard,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322088,,,streamlit-drawable-canvas,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322090,,,streamlit-fesion,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322091,,,streamlit-globe,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322093,,,streamlit-geo-selector,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322096,,,streamlit-gov-uk-components,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322097,,,streamlit-huggingface,0,0,0,0,0,2948,4,0,4,0.416667,0.434679,0.004072,0,4,0,4,0.000076
322098,,,streamlit-icon-component,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322100,,,streamlit-hgb,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322101,,,streamlit-image-crop,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322102,,,streamlit-img-label,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322103,,,streamlit-jet,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322104,,,streamlit-inspect,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322105,,,streamlit-javascript,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322106,,,streamlit-location,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322107,,,streamlit-message,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322108,,,streamlit-autorefresh,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322109,,,streamlit-letsplot,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322110,,,streamlit-launchpad,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322111,,,streamlit-metrics,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322112,,,streamlit-inspector,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322113,,,streamlit-labelstudio,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322114,,,streamlit-imagegrid,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322115,,,streamlit-monaco-yaml,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322116,,,streamlit-keplergl,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322118,,,streamlit-pagination-component,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322119,,,streamlit-persistence,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322121,,,streamlit-observable,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322122,,,streamlit-pandas-profiling,0,0,0,0,0,988,2,0,2,0,0.000803,0.000151,0,2,0,2,0.000076
322123,,,streamlit-pages,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322124,,,streamlit-option-menu,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322125,,,streamlit-jina,1,0,0,0,0,2551,0,0,0,0,0,0,0,0,0,0,0.000075
322126,,,streamlit-on-hover-tabs,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322127,,,streamlit-plotly-mapboxevents,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322128,,,streamlit-elements,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322129,,,streamlit-prophet,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322131,,,streamlit-pydantic,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322132,,,streamlit-profiler,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322133,,,streamlit-nightly,1,0,0,0,0,2552,0,0,0,0,0,0,0,0,0,0,0.000075
322135,,,streamlit-pollination,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322136,,,streamlit-parameters,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322137,,,streamlit-raw-echarts,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322138,,,streamlit-plotly-events,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322140,,,streamlit-quill,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322142,,,streamlit-react-flow,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322143,,,streamlit-pretty-notification-box,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322145,,,streamlit-stackoverflow,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322146,,,streamlit-sync,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322147,,,streamlit-searchbox,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322148,,,streamlit-nivo,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322149,,,streamlit-sortables,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322150,,,streamlit-sidemenu,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322153,,,streamlit-text-annotation,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322154,,,streamlit-tfx,0,0,0,0,0,2626,2,0,2,0,0.147883,0.000142,0,2,0,2,0.000096
322155,,,streamlit-terran-timeline,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322156,,,streamlit-text-like,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322157,,,streamlit-tags,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322159,,,streamlit-timing,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322160,,,streamlit-visgraph,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322161,,,streamlit-url-fragment,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322162,,,streamlit-auth0-service,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322163,,,streamlit-vtkjs,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322164,,,streamlit-webcam-example,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322165,,,streamlit-weather-widget,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322167,,,streamlit-vega-lite,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322168,,,streamlit-tensorboard,1,0,0,0,0,2612,2,0,2,0,0.001531,0.001487,0,2,0,2,0.000075
322170,,,streamlit-xui,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322171,,,streamlit-webscrap-tool,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322172,,,streamlit-text-rating,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322174,,,streamlit-wordcloud,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322175,,,streamlit-webrtc,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322176,,,streamlit-widget-tracker,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322181,,,streamlit-text-label,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322182,,,streamlit-yellowbrick,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322200,,,streamlit-gallery,0,0,0,0,0,2991,2,0,2,0,0.009423,0.001011,0,2,0,2,0.000075
322213,,,streamlit-player,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322215,,,streamlit-kpi-metric,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322216,,,streamlit-image-comparison,0,0,0,0,0,2626,2,0,2,0,0.003236,0.000151,0,2,0,2,0.000089
322217,,,streams-optimization,0,0,0,0,0,2624,1,0,1,0,0.000402,0.000001,0,1,0,1,0.000096
322221,,,streamlit-lottie,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322223,,,streamlit-query-builder,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322238,,,streamlit-server-state,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322239,,,streamlit-supabase-auth,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322367,,,stridespatial,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
322387,,,strigiform,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322495,,,stringlifier,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
322523,,,stripnet,0,0,0,0,0,2422,2,0,2,0.5,0.147945,0.000282,0,2,0,2,0.000109
322571,,,stroll-srl,0,0,0,0,0,631,3,0,3,0.166667,0.062504,0.015712,0,3,0,3,0.000078
322617,,,st-row-buttons,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322625,,,struct2tensor,1,2,0.565217,0.615385,2.5,2626,2,3,5,0.15,0.033633,0.003961,0.000221,2,3,5,0.000079
322690,,,structure-detective,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
322709,,,structurediff,1,0,0,0,0,2553,0,0,0,0,0,0,0,0,0,0,0.000075
322737,,,strym,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
322740,,,stsb3,0,0,0,0,0,2853,2,0,2,0.5,0.001531,0.015613,0,2,0,2,0.000077
322778,,,st-speckmol,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322798,,,ststransformers,1,0,0,0,0,2948,8,0,8,0.089286,0.364419,0.007618,0,8,0,8,0.000078
322799,,,stt-gpu,1,0,0,0,0,2554,0,0,0,0,0,0,0,0,0,0,0.000075
322801,,,stt,1,1,1,1,0,2555,0,2,2,0,0,0,0,0,2,2,0.000075
322870,,,studioml,1,0,0,0,0,2556,0,0,0,0,0,0,0,0,0,0,0.000075
322885,,,stt-tflite,1,0,0,0,0,2557,0,0,0,0,0,0,0,0,0,0,0.000075
322895,,,st-ui-chips,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322945,,,stvis,0,0,0,0,0,2991,1,0,1,0,0.000402,0.000137,0,1,0,1,0.000075
322948,,,stvae,0,0,0,0,0,2853,6,0,6,0.1,0.040275,0.016284,0,6,0,6,0.000147
322990,,,stylegan_zoo,1,0,0,0,0,2558,0,0,0,0,0,0,0,0,0,0,0.000075
322993,,,stylegan2-torch,1,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
323001,,,stylegan2-pytorch,1,1,1,1,98,2853,5,2,7,0.166667,0.071911,0.016529,0.000515,5,2,7,0.000163
323013,,,styletransfer,0,0,0,0,0,2853,1,0,1,0,0.000402,0.015516,0,1,0,1,0.000075
323015,,,stylish,1,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
323022,,,stylometer,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
323024,,,styletransfertensorflow,0,0,0,0,0,2626,2,0,2,0,0.033633,0.004192,0,2,0,2,0.000075
323025,,,styletransferart,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
323032,,,stylo-metrix,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
323037,,,styletx,1,0,0,0,0,2559,0,0,0,0,0,0,0,0,0,0,0.000075
323038,,,stylomepy,0,0,0,0,0,2422,1,0,1,0,0.000402,0.000536,0,1,0,1,0.000075
323076,,,subaligner,0,0,0,0,0,2948,4,0,4,0.25,0.192891,0.023336,0,4,0,4,0.000075
323077,,,subbrainsegment,0,0,0,0,0,2624,2,0,2,0.5,0.033633,0.001406,0,2,0,2,0.000075
323134,,,subgraph-extractor,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
323171,,,sublime-music,0,0,0,0,0,2092,1,0,1,0,0.000402,0.00002,0,1,0,1,0.000075
323301,,,subseasonal-toolkit,0,0,0,0,0,71,2,0,2,0.5,0.071537,0.016775,0,2,0,2,0.000075
323333,,,subsync,1,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0.000075
323345,,,subtitlecore,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
323365,,,subtitle-sync,0,0,0,0,0,2624,3,0,3,0,0.075484,0.005219,0,3,0,3,0.000075
323375,,,subtree-metric,0,0,0,0,0,2422,1,0,1,0,0.009021,0.000874,0,1,0,1,0.000075
323388,,,subword-nmt,1,2,0.761905,0.84375,0,2612,0,11,11,0.009091,0,0,0.00176,0,11,11,0.000075
323398,,,successor,0,0,0,0,0,2624,1,0,1,0,0.033231,0.003945,0,1,0,1,0.000075
323419,,,sudachipy,0,0,0,0,0,2948,1,0,1,0,0.054798,0.000381,0,1,0,1,0.000075
